gen,nevals,avg,std,min,max
0,50,[0.81936 0.07696],[0.03295922 0.03087974],[0.708 0.   ],[0.847 0.25 ]
1,4,[0.8272 0.0704],[0.03028135 0.02048023],[0.767 0.03 ],[0.847 0.084]
2,5,[0.815  0.0756],[0.03011312 0.01107429],[0.773 0.056],[0.843 0.09 ]
3,4,[0.8216 0.0784],[0.03885151 0.00174356],[0.744 0.075],[0.844 0.08 ]
4,4,[0.8416 0.0814],[0.00195959 0.00440908],[0.838 0.076],[0.844 0.089]
5,3,[0.8416 0.084 ],[0.0004899 0.0032249],[0.841 0.079],[0.842 0.088]
6,2,[0.8414 0.0872],[0.0004899  0.00381576],[0.841 0.083],[0.842 0.092]
7,5,[0.8406 0.0796],[0.00185472 0.0054626 ],[0.837 0.069],[0.842 0.084]
8,4,[0.8404 0.0822],[0.00174356 0.00788416],[0.837 0.074],[0.842 0.095]
9,5,[0.8386 0.0828],[0.00449889 0.00348712],[0.831 0.078],[0.843 0.088]
10,4,[0.8396 0.0832],[0.00431741 0.00172047],[0.831 0.08 ],[0.842 0.085]
11,5,[0.8418 0.083 ],[0.00074833 0.00501996],[0.841 0.077],[0.843 0.089]
12,5,[0.8414 0.0844],[0.0004899 0.0026533],[0.841 0.081],[0.842 0.088]
13,4,[0.8384 0.083 ],[0.00458694 0.00576194],[0.831 0.074],[0.842 0.09 ]
14,4,[0.8368 0.0862],[0.00754718 0.00503587],[0.825 0.081],[0.845 0.095]
15,4,[0.8402 0.084 ],[0.0049558  0.00228035],[0.831 0.082],[0.846 0.088]
16,4,[0.841  0.0852],[0.00521536 0.00567098],[0.831 0.079],[0.845 0.093]
17,3,[0.8428 0.0852],[0.00183303 0.00633719],[0.841 0.077],[0.845 0.093]
18,3,[0.842 0.083],[0.00209762 0.00505964],[0.84  0.077],[0.846 0.089]
19,3,[0.8412 0.081 ],[0.00074833 0.00489898],[0.84  0.075],[0.842 0.089]
20,4,[0.8388 0.0802],[0.0059127  0.00888594],[0.827 0.066],[0.842 0.091]
21,4,[0.8348 0.0778],[0.00673498 0.00957914],[0.827 0.065],[0.842 0.091]
22,5,[0.8314 0.0742],[0.0063435  0.00818291],[0.826 0.065],[0.841 0.085]
23,5,[0.8292 0.0736],[0.0031241  0.00588558],[0.826 0.068],[0.833 0.083]
24,2,[0.828  0.0732],[0.002      0.00943186],[0.827 0.068],[0.832 0.092]
25,5,[0.798 0.043],[0.04026909 0.0356595 ],[0.749 0.   ],[0.839 0.083]
