gen,nevals,avg,std,min,max
0,50,[0.81616 0.08498],[0.0355451  0.03722015],[0.704 0.004],[0.843 0.23 ]
1,3,[0.8182 0.0788],[0.03215214 0.00693974],[0.754 0.066],[0.836 0.085]
2,2,[0.8304 0.0828],[0.00924338 0.0056    ],[0.812 0.077],[0.836 0.092]
3,4,[0.8242 0.08  ],[0.0103034  0.00629285],[0.812 0.071],[0.836 0.086]
4,5,[0.8216 0.0778],[0.01055651 0.01205653],[0.812 0.057],[0.835 0.09 ]
5,5,[0.8164 0.0864],[0.00983056 0.00578273],[0.81  0.075],[0.836 0.091]
6,3,[0.8162 0.0834],[0.00992774 0.00700286],[0.81  0.073],[0.836 0.09 ]
7,4,[0.7984 0.0656],[0.0257107  0.03341616],[0.747 0.   ],[0.812 0.089]
8,4,[0.7984 0.0638],[0.02571848 0.03218944],[0.747 0.   ],[0.813 0.088]
9,3,[0.801  0.0636],[0.02744449 0.03204122],[0.747 0.   ],[0.824 0.087]
10,5,[0.7898 0.0494],[0.03574017 0.04051469],[0.747 0.   ],[0.832 0.088]
11,4,[0.803 0.072],[0.02892058 0.03623258],[0.747 0.   ],[0.831 0.095]
12,3,[0.7996 0.075 ],[0.02630285 0.03758191],[0.747 0.   ],[0.813 0.096]
13,2,[0.814  0.0922],[0.002  0.0056],[0.813 0.081],[0.818 0.095]
14,3,[0.8136 0.0886],[0.00233238 0.00749933],[0.811 0.078],[0.818 0.095]
15,4,[0.8186 0.0872],[0.01048046 0.00773046],[0.811 0.076],[0.839 0.095]
16,5,[0.8202 0.0902],[0.01020588 0.00074833],[0.812 0.089],[0.84  0.091]
17,5,[0.8268 0.0868],[0.01077775 0.00365513],[0.818 0.08 ],[0.84  0.091]
18,4,[0.8266 0.0896],[0.01053755 0.00257682],[0.818 0.086],[0.84  0.093]
19,5,[0.823 0.087],[0.01       0.00404969],[0.818 0.08 ],[0.843 0.091]
20,4,[0.822  0.0854],[0.00489898 0.00407922],[0.818 0.08 ],[0.828 0.09 ]
21,4,[0.822  0.0828],[0.00489898 0.00203961],[0.818 0.08 ],[0.828 0.085]
22,4,[0.826  0.0838],[0.004      0.00116619],[0.818 0.082],[0.828 0.085]
23,3,[0.828  0.0836],[0.         0.00174356],[0.828 0.081],[0.828 0.086]
24,3,[0.8096 0.0868],[0.0368     0.00318748],[0.736 0.084],[0.828 0.093]
25,3,[0.8032 0.075 ],[0.03837916 0.01228007],[0.74  0.059],[0.842 0.086]
