gen,nevals,avg,std,min,max
0,50,[0.82838 0.07254],[0.02606061 0.01373493],[0.714 0.   ],[0.848 0.098]
1,4,[0.8312 0.0748],[0.0110526  0.00416653],[0.818 0.069],[0.846 0.08 ]
2,4,[0.8254 0.0582],[0.03827062 0.02928071],[0.749 0.   ],[0.846 0.079]
3,5,[0.8232 0.0552],[0.03798105 0.02824465],[0.749 0.   ],[0.847 0.076]
4,5,[0.799  0.0494],[0.04165093 0.04093214],[0.749 0.   ],[0.846 0.093]
5,4,[0.7942 0.0502],[0.03709124 0.04121359],[0.749 0.   ],[0.831 0.089]
6,4,[0.7932 0.054 ],[0.03622375 0.04431253],[0.749 0.   ],[0.826 0.097]
7,3,[0.8066 0.0714],[0.02902137 0.03620829],[0.749 0.   ],[0.825 0.1  ]
8,3,[0.8126 0.0944],[0.03260429 0.0715838 ],[0.749 0.   ],[0.841 0.222]
9,5,[0.8162 0.0662],[0.03383135 0.0337307 ],[0.749 0.   ],[0.838 0.095]
10,1,[0.7992 0.0524],[0.04116989 0.04304695],[0.749 0.   ],[0.838 0.095]
11,5,[0.7636 0.0174],[0.0292 0.0348],[0.749 0.   ],[0.822 0.087]
12,3,[0.7638 0.0114],[0.0296 0.0228],[0.749 0.   ],[0.823 0.057]
13,4,[0.7872 0.0328],[0.03318072 0.02678358],[0.749 0.   ],[0.823 0.055]
14,4,[0.8094 0.0644],[0.02010572 0.01085541],[0.779 0.054],[0.83 0.08]
15,4,[0.8026 0.0552],[0.02760145 0.01178813],[0.767 0.038],[0.83  0.075]
16,4,[0.783  0.0478],[0.02481935 0.01144378],[0.759 0.031],[0.823 0.061]
17,5,[0.7702 0.0416],[0.01789302 0.02113386],[0.738 0.018],[0.792 0.075]
18,5,[0.7578 0.0326],[0.03429519 0.01878936],[0.698 0.   ],[0.8   0.057]
19,5,[0.745 0.021],[0.02937346 0.01154123],[0.698 0.   ],[0.775 0.031]
20,4,[0.7484 0.0398],[0.05759375 0.01667813],[0.695 0.02 ],[0.847 0.07 ]
21,5,[0.759  0.0426],[0.04525041 0.01561538],[0.726 0.031],[0.846 0.073]
22,4,[0.7332 0.0438],[0.03293873 0.01910393],[0.689 0.016],[0.778 0.07 ]
23,5,[0.725  0.0436],[0.02962431 0.01327554],[0.696 0.03 ],[0.778 0.068]
24,3,[0.7394 0.0498],[0.039993  0.0222926],[0.696 0.028],[0.795 0.084]
25,4,[0.746  0.0594],[0.03842916 0.01960204],[0.699 0.028],[0.792 0.085]
