gen,nevals,avg,std,min,max
0,50,[0.76   0.1437],[0.01722092 0.04991723],[0.717 0.037],[0.803 0.273]
1,4,[0.7632 0.1012],[0.00854166 0.04156633],[0.75  0.037],[0.777 0.162]
2,5,[0.7506 0.1558],[0.00697424 0.04541982],[0.743 0.118],[0.763 0.243]
3,4,[0.7626 0.1678],[0.01860753 0.03982662],[0.743 0.107],[0.787 0.224]
4,4,[0.764 0.179],[0.01426885 0.05151311],[0.743 0.107],[0.78 0.25]
5,5,[0.7566 0.1878],[0.00705975 0.04179665],[0.75  0.118],[0.767 0.243]
6,4,[0.746  0.1518],[0.01093618 0.05035633],[0.73 0.08],[0.76  0.199]
7,5,[0.7626 0.1892],[0.0183913  0.04682478],[0.743 0.101],[0.793 0.232]
8,3,[0.7654 0.1988],[0.01549968 0.06806291],[0.743 0.105],[0.79  0.304]
9,5,[0.756 0.169],[0.02339231 0.07297397],[0.717 0.111],[0.79  0.311]
10,3,[0.77   0.1528],[0.01384197 0.01828004],[0.75  0.126],[0.79  0.175]
11,2,[0.7718 0.134 ],[0.00762627 0.02763331],[0.763 0.099],[0.78  0.164]
12,5,[0.7652 0.1438],[0.00775629 0.09059227],[0.753 0.055],[0.773 0.318]
13,4,[0.758  0.1418],[0.01145426 0.05325561],[0.74  0.073],[0.773 0.205]
14,4,[0.7574 0.172 ],[0.00861626 0.05776158],[0.747 0.106],[0.773 0.25 ]
15,4,[0.77   0.1328],[0.01453272 0.03562808],[0.757 0.08 ],[0.797 0.18 ]
16,4,[0.7548 0.128 ],[0.01149609 0.05746999],[0.733 0.041],[0.767 0.192]
17,4,[0.7534 0.1786],[0.01759091 0.07863485],[0.723 0.071],[0.773 0.305]
18,2,[0.756  0.1582],[0.01741264 0.03121154],[0.723 0.126],[0.773 0.199]
19,5,[0.7466 0.1556],[0.01803996 0.08102987],[0.723 0.061],[0.777 0.287]
20,2,[0.7486 0.1358],[0.02431131 0.08253581],[0.723 0.061],[0.777 0.287]
21,3,[0.7606 0.151 ],[0.01590723 0.03756062],[0.743 0.098],[0.78  0.201]
22,5,[0.74   0.1704],[0.01797776 0.03497771],[0.717 0.124],[0.77 0.22]
23,5,[0.7568 0.1532],[0.01170299 0.02806706],[0.737 0.114],[0.77 0.19]
24,4,[0.7526 0.1532],[0.02695626 0.07449403],[0.71  0.042],[0.783 0.268]
25,4,[0.7668 0.1962],[0.00780769 0.01981313],[0.753 0.172],[0.777 0.224]
