gen,nevals,avg,std,min,max
0,50,[0.72988 0.17142],[0.01417976 0.04339774],[0.673 0.067],[0.76  0.258]
1,3,[0.7304 0.1394],[0.01261111 0.02287881],[0.71  0.104],[0.743 0.173]
2,5,[0.7326 0.1606],[0.00588558 0.02931621],[0.723 0.124],[0.74  0.212]
3,5,[0.7314 0.147 ],[0.01610714 0.01943193],[0.72  0.119],[0.763 0.171]
4,4,[0.738  0.1598],[0.01684043 0.04462914],[0.717 0.112],[0.76  0.238]
5,5,[0.734  0.1966],[0.01111755 0.03560112],[0.72  0.149],[0.75 0.25]
6,4,[0.73   0.1566],[0.01546609 0.04882868],[0.713 0.086],[0.75  0.223]
7,3,[0.7306 0.2044],[0.01170641 0.02842253],[0.717 0.178],[0.75  0.251]
8,5,[0.7348 0.172 ],[0.01097998 0.05218046],[0.717 0.094],[0.75  0.242]
9,5,[0.7364 0.1606],[0.00427083 0.03991291],[0.733 0.098],[0.743 0.207]
10,3,[0.7358 0.1468],[0.00342929 0.05404591],[0.733 0.084],[0.74  0.236]
11,4,[0.7374 0.1582],[0.00588558 0.05253342],[0.73 0.07],[0.747 0.215]
12,5,[0.7306 0.1928],[0.01284679 0.06796293],[0.72  0.076],[0.753 0.261]
13,5,[0.7262 0.1544],[0.01034215 0.06683891],[0.71  0.076],[0.737 0.27 ]
14,5,[0.7192 0.1456],[0.01582909 0.07115504],[0.703 0.07 ],[0.743 0.279]
15,5,[0.7208 0.1428],[0.0084     0.05782525],[0.713 0.066],[0.737 0.236]
16,4,[0.736  0.1498],[0.01054514 0.0547518 ],[0.72  0.067],[0.753 0.215]
17,4,[0.7262 0.2076],[0.01750885 0.02303562],[0.707 0.185],[0.757 0.242]
18,4,[0.7098 0.165 ],[0.0204196  0.04426285],[0.673 0.088],[0.733 0.212]
19,3,[0.7164 0.168 ],[0.00838093 0.03067898],[0.71  0.128],[0.733 0.195]
20,5,[0.7272 0.2064],[0.01018627 0.03346999],[0.713 0.145],[0.743 0.236]
21,4,[0.7226 0.1866],[0.00840476 0.04560965],[0.71  0.112],[0.733 0.236]
22,4,[0.73  0.185],[0.01573531 0.02909983],[0.71  0.135],[0.757 0.217]
23,4,[0.7186 0.1928],[0.01092886 0.0278381 ],[0.703 0.161],[0.733 0.232]
24,3,[0.7254 0.1698],[0.01429126 0.02842816],[0.703 0.118],[0.747 0.201]
25,4,[0.7348 0.1958],[0.00693974 0.04193042],[0.727 0.118],[0.747 0.236]
