gen,nevals,avg,std,min,max
0,50,[0.75242 0.17262],[0.01884048 0.05399811],[0.72  0.026],[0.787 0.308]
1,4,[0.7602 0.1816],[0.01526303 0.04994237],[0.737 0.121],[0.777 0.253]
2,4,[0.7474 0.1478],[0.01336563 0.03372477],[0.727 0.106],[0.767 0.197]
3,5,[0.7672 0.1798],[0.0113031  0.05435954],[0.75 0.11],[0.783 0.243]
4,3,[0.7654 0.1676],[0.0063435 0.0744704],[0.753 0.048],[0.77  0.243]
5,5,[0.7684 0.1784],[0.01251559 0.0498261 ],[0.753 0.095],[0.79 0.25]
6,5,[0.7522 0.1746],[0.02691022 0.07716891],[0.713 0.042],[0.777 0.272]
7,4,[0.762 0.174],[0.01842824 0.03150873],[0.73  0.129],[0.783 0.213]
8,4,[0.7526 0.1494],[0.02372003 0.04185021],[0.72  0.101],[0.783 0.213]
9,5,[0.768  0.1394],[0.00794984 0.04090281],[0.76  0.088],[0.783 0.203]
10,3,[0.77   0.1882],[0.00687023 0.02864542],[0.763 0.163],[0.783 0.237]
11,4,[0.768  0.1908],[0.00715542 0.02168317],[0.757 0.164],[0.777 0.227]
12,4,[0.7572 0.1678],[0.01036147 0.02034109],[0.743 0.145],[0.77  0.192]
13,4,[0.7546 0.1818],[0.014827   0.05308634],[0.733 0.121],[0.773 0.279]
14,5,[0.7646 0.1984],[0.00960417 0.02205992],[0.75  0.159],[0.777 0.226]
15,4,[0.7586 0.1908],[0.00691665 0.0142464 ],[0.75  0.173],[0.77  0.215]
16,3,[0.7626 0.1684],[0.01227355 0.0377497 ],[0.75  0.096],[0.783 0.199]
17,3,[0.7666 0.1346],[0.00991161 0.04423392],[0.75  0.096],[0.78  0.217]
18,4,[0.7532 0.1642],[0.01345214 0.03492506],[0.733 0.132],[0.77  0.217]
19,4,[0.7588 0.201 ],[0.00837616 0.06000333],[0.75  0.114],[0.77  0.283]
20,5,[0.7594 0.208 ],[0.01374918 0.03680217],[0.737 0.159],[0.773 0.248]
21,2,[0.7534 0.2306],[0.01488086 0.01840217],[0.737 0.198],[0.773 0.252]
22,5,[0.7488 0.227 ],[0.01515784 0.01553061],[0.727 0.203],[0.767 0.244]
23,4,[0.748  0.2394],[0.01091788 0.04098585],[0.737 0.182],[0.767 0.301]
24,4,[0.7472 0.245 ],[0.00658483 0.0299533 ],[0.743 0.212],[0.76  0.301]
25,4,[0.7472 0.2448],[0.01310572 0.0622813 ],[0.73  0.164],[0.76  0.334]
