gen,nevals,avg,std,min,max
0,50,[0.74568 0.1636 ],[0.01665706 0.07349286],[0.71  0.045],[0.777 0.328]
1,4,[0.7508 0.185 ],[0.01107068 0.05188834],[0.737 0.091],[0.767 0.245]
2,5,[0.7432 0.1164],[0.00754718 0.03934768],[0.733 0.064],[0.753 0.169]
3,4,[0.7498 0.1202],[0.01499867 0.02926021],[0.727 0.078],[0.773 0.169]
4,4,[0.7472 0.2148],[0.01278124 0.05732155],[0.723 0.112],[0.76 0.27]
5,4,[0.744 0.23 ],[0.00822192 0.10370149],[0.73  0.088],[0.753 0.389]
6,2,[0.7432 0.206 ],[0.01101635 0.10618286],[0.723 0.088],[0.753 0.389]
7,2,[0.7366 0.253 ],[0.00928655 0.0775474 ],[0.723 0.15 ],[0.75  0.389]
8,5,[0.7492 0.1638],[0.01124989 0.05921621],[0.733 0.074],[0.767 0.246]
9,5,[0.7306 0.1314],[0.01235476 0.06050322],[0.717 0.072],[0.753 0.216]
10,3,[0.728  0.1102],[0.01181524 0.04375569],[0.717 0.072],[0.75  0.192]
11,3,[0.7294 0.104 ],[0.00574804 0.03100323],[0.72  0.074],[0.737 0.158]
12,3,[0.732 0.155],[0.01353514 0.06799118],[0.713 0.101],[0.753 0.28 ]
13,4,[0.7414 0.1494],[0.01573023 0.05954696],[0.717 0.076],[0.76  0.237]
14,4,[0.7446 0.134 ],[0.01149957 0.03646368],[0.73  0.088],[0.76  0.181]
15,3,[0.7494 0.1754],[0.01187603 0.05846914],[0.73  0.115],[0.767 0.276]
16,5,[0.7394 0.1358],[0.01300154 0.06144721],[0.723 0.061],[0.757 0.246]
17,3,[0.7432 0.1864],[0.01699882 0.07385012],[0.723 0.076],[0.763 0.246]
18,5,[0.7466 0.148 ],[0.01654811 0.0800175 ],[0.723 0.085],[0.773 0.305]
19,3,[0.7408 0.138 ],[0.0143861  0.04929909],[0.717 0.076],[0.76  0.218]
20,3,[0.7434 0.1946],[0.01725804 0.04379772],[0.717 0.132],[0.763 0.258]
21,3,[0.7414 0.22  ],[0.02038235 0.05174167],[0.717 0.162],[0.763 0.307]
22,4,[0.7446 0.189 ],[0.0103846  0.04212838],[0.733 0.15 ],[0.763 0.265]
23,4,[0.7498 0.238 ],[0.00899778 0.06677425],[0.737 0.157],[0.763 0.353]
24,5,[0.7482 0.2072],[0.01047664 0.03608545],[0.737 0.15 ],[0.763 0.249]
25,4,[0.746  0.1728],[0.01884675 0.04311566],[0.713 0.132],[0.763 0.249]
