gen,nevals,avg,std,min,max
0,50,[0.7436  0.09472],[0.01567291 0.04114513],[0.697 0.024],[0.77  0.193]
1,5,[0.7428 0.1146],[0.01230285 0.0153701 ],[0.733 0.085],[0.767 0.13 ]
2,5,[0.7668 0.0752],[0.01345214 0.01719767],[0.75  0.058],[0.787 0.102]
3,5,[0.7222 0.0996],[0.01097998 0.0159198 ],[0.707 0.083],[0.74  0.128]
4,3,[0.7428 0.1044],[0.02018316 0.03868643],[0.717 0.075],[0.773 0.179]
5,4,[0.7586 0.1156],[0.01740804 0.05999533],[0.727 0.021],[0.773 0.179]
6,5,[0.7406 0.0912],[0.00574804 0.02331008],[0.733 0.045],[0.75  0.106]
7,4,[0.748 0.096],[0.0139714 0.0072111],[0.733 0.085],[0.773 0.104]
8,5,[0.7446 0.0836],[0.00722772 0.04994637],[0.733 0.044],[0.753 0.178]
9,2,[0.7422 0.0924],[0.00775629 0.01558974],[0.727 0.07 ],[0.747 0.119]
10,2,[0.7374 0.1106],[0.01030728 0.03346999],[0.723 0.07 ],[0.747 0.151]
11,2,[0.7452 0.0972],[0.01497197 0.03229489],[0.723 0.07 ],[0.77  0.158]
12,4,[0.7412 0.099 ],[0.01121428 0.02746634],[0.72  0.064],[0.753 0.134]
13,5,[0.756  0.0714],[0.01109955 0.03256747],[0.737 0.042],[0.767 0.134]
14,2,[0.7482 0.0778],[0.00649307 0.0378703 ],[0.737 0.053],[0.757 0.153]
15,4,[0.7514 0.086 ],[0.00868562 0.0184716 ],[0.737 0.058],[0.763 0.113]
16,4,[0.7378 0.0886],[0.02146066 0.04244809],[0.703 0.019],[0.76  0.153]
17,4,[0.7494 0.0974],[0.01675231 0.03178427],[0.723 0.061],[0.767 0.153]
18,4,[0.7462 0.1106],[0.01478377 0.03129601],[0.727 0.091],[0.767 0.172]
19,4,[0.7542 0.094 ],[0.02096092 0.02447039],[0.713 0.061],[0.767 0.134]
20,4,[0.7588 0.083 ],[0.00676461 0.01919375],[0.747 0.061],[0.767 0.11 ]
21,4,[0.7536 0.0992],[0.00549909 0.01238386],[0.747 0.075],[0.76 0.11]
22,4,[0.7534 0.0978],[0.00611882 0.02283331],[0.747 0.063],[0.763 0.134]
23,5,[0.752  0.1104],[0.00742967 0.02169424],[0.743 0.09 ],[0.76  0.148]
24,4,[0.756  0.1098],[0.00794984 0.03075971],[0.743 0.058],[0.767 0.137]
25,4,[0.758  0.0838],[0.00481664 0.0306294 ],[0.75  0.034],[0.763 0.129]
