gen,nevals,avg,std,min,max
0,50,[0.75446 0.21724],[0.01429435 0.09245681],[0.713 0.068],[0.777 0.417]
1,5,[0.7602 0.1564],[0.01101635 0.05258745],[0.747 0.06 ],[0.777 0.213]
2,5,[0.7546 0.173 ],[0.0063435  0.09989795],[0.743 0.075],[0.76  0.362]
3,5,[0.7494 0.196 ],[0.01791759 0.10931057],[0.723 0.049],[0.777 0.329]
4,5,[0.7486 0.2056],[0.01694225 0.04928529],[0.717 0.148],[0.763 0.293]
5,4,[0.7518 0.1972],[0.01049571 0.0722313 ],[0.733 0.064],[0.763 0.259]
6,2,[0.758 0.182],[0.00334664 0.07646437],[0.753 0.064],[0.763 0.293]
7,5,[0.762  0.2358],[0.00596657 0.10624952],[0.753 0.096],[0.77  0.364]
8,5,[0.7694 0.279 ],[0.00224499 0.07580237],[0.767 0.15 ],[0.773 0.363]
9,3,[0.7532 0.2794],[0.01802665 0.05469406],[0.723 0.186],[0.773 0.347]
10,5,[0.7566 0.3302],[0.01803996 0.05433746],[0.727 0.263],[0.783 0.417]
11,4,[0.7626 0.393 ],[0.01273735 0.0534191 ],[0.753 0.312],[0.787 0.472]
12,4,[0.7574 0.3574],[0.01070701 0.0132    ],[0.747 0.331],[0.777 0.364]
13,5,[0.77   0.3464],[0.00562139 0.03267782],[0.763 0.295],[0.78  0.381]
14,2,[0.758  0.3194],[0.01534927 0.05853068],[0.73  0.225],[0.77  0.402]
15,3,[0.7538 0.326 ],[0.0171744  0.04325737],[0.723 0.293],[0.77  0.402]
16,3,[0.7532 0.3472],[0.00411825 0.04874997],[0.747 0.293],[0.76  0.402]
17,3,[0.7598 0.294 ],[0.00943186 0.0750653 ],[0.753 0.172],[0.777 0.402]
18,4,[0.7614 0.2728],[0.00891291 0.08864175],[0.75  0.172],[0.777 0.4  ]
19,4,[0.7548 0.2554],[0.00982649 0.05472696],[0.74  0.188],[0.77  0.346]
20,3,[0.7562 0.2524],[0.00713863 0.08769629],[0.747 0.148],[0.767 0.366]
21,3,[0.7628 0.2274],[0.00976524 0.07835203],[0.753 0.148],[0.78  0.364]
22,3,[0.7614 0.2166],[0.01015086 0.03284874],[0.747 0.158],[0.773 0.254]
23,4,[0.7606 0.2072],[0.00671118 0.07815728],[0.753 0.158],[0.773 0.363]
24,4,[0.752  0.1732],[0.01293058 0.0456526 ],[0.727 0.106],[0.763 0.248]
25,3,[0.7568 0.1762],[0.01552289 0.06503661],[0.727 0.106],[0.77  0.254]
