gen,nevals,avg,std,min,max
0,50,[0.73534 0.15784],[0.01692999 0.05653366],[0.687 0.051],[0.77  0.273]
1,5,[0.7376 0.1568],[0.00542586 0.05598714],[0.73  0.087],[0.747 0.223]
2,5,[0.7262 0.1544],[0.01862686 0.05556474],[0.69  0.086],[0.74  0.225]
3,5,[0.7358 0.2222],[0.01754309 0.05039603],[0.703 0.169],[0.75  0.299]
4,5,[0.7288 0.1926],[0.01643654 0.07059632],[0.7   0.076],[0.75  0.292]
5,5,[0.7168 0.1412],[0.01900947 0.05519928],[0.68  0.053],[0.73  0.213]
6,4,[0.7286 0.1098],[0.00595315 0.02498319],[0.717 0.066],[0.733 0.142]
7,3,[0.7386 0.1216],[0.00717217 0.04975781],[0.73  0.066],[0.75  0.204]
8,4,[0.7306 0.1356],[0.01711841 0.09850401],[0.703 0.02 ],[0.75  0.292]
9,4,[0.7362 0.1456],[0.00888594 0.0565848 ],[0.72  0.076],[0.747 0.205]
10,5,[0.7356 0.1376],[0.00691665 0.06372943],[0.727 0.018],[0.747 0.189]
11,4,[0.7294 0.15  ],[0.01253156 0.04198095],[0.713 0.095],[0.747 0.223]
12,3,[0.7328 0.1896],[0.01180508 0.0238126 ],[0.713 0.149],[0.747 0.223]
13,5,[0.7286 0.131 ],[0.00338231 0.0279428 ],[0.723 0.086],[0.733 0.166]
14,5,[0.7366 0.1092],[0.01240323 0.0309283 ],[0.717 0.066],[0.75  0.155]
15,5,[0.7336 0.1076],[0.00838093 0.04256102],[0.727 0.052],[0.747 0.154]
16,4,[0.7396 0.1424],[0.01558974 0.02761594],[0.727 0.111],[0.767 0.189]
17,5,[0.7432 0.1644],[0.0136147  0.06188247],[0.72  0.076],[0.76  0.258]
18,4,[0.7306 0.1908],[0.0147187  0.07396594],[0.713 0.086],[0.747 0.267]
19,3,[0.7352 0.172 ],[0.0124964  0.06456934],[0.713 0.071],[0.75  0.258]
20,4,[0.7414 0.1248],[0.01092886 0.01498533],[0.727 0.111],[0.757 0.154]
21,4,[0.7396 0.1248],[0.01162067 0.05952613],[0.727 0.051],[0.757 0.223]
22,5,[0.7366 0.1376],[0.0088     0.03653273],[0.727 0.089],[0.753 0.189]
23,3,[0.744  0.1936],[0.00629285 0.04283737],[0.737 0.12 ],[0.753 0.247]
24,4,[0.7432 0.1386],[0.00780769 0.05797448],[0.733 0.086],[0.757 0.247]
25,3,[0.734  0.1322],[0.01035374 0.05555322],[0.717 0.085],[0.743 0.232]
