gen,nevals,avg,std,min,max
0,50,[0.74526 0.17378],[0.01735259 0.06715632],[0.7   0.056],[0.777 0.332]
1,3,[0.7412 0.1458],[0.0119063  0.03244318],[0.72  0.099],[0.757 0.184]
2,5,[0.7466 0.1048],[0.01240323 0.04336542],[0.733 0.051],[0.763 0.158]
3,5,[0.748  0.1572],[0.01247397 0.03493651],[0.733 0.12 ],[0.77  0.217]
4,4,[0.7398 0.1882],[0.00643117 0.06115685],[0.733 0.128],[0.75  0.262]
5,5,[0.7472 0.1454],[0.00487442 0.04361468],[0.74  0.092],[0.753 0.22 ]
6,2,[0.7524 0.1642],[0.00643739 0.04917479],[0.743 0.115],[0.763 0.246]
7,3,[0.7578 0.206 ],[0.00897552 0.06140033],[0.75  0.145],[0.773 0.307]
8,4,[0.7528 0.1984],[0.00487442 0.07781414],[0.747 0.075],[0.76  0.307]
9,5,[0.7492 0.1834],[0.00886341 0.04387528],[0.737 0.126],[0.763 0.261]
10,5,[0.7294 0.2022],[0.01098362 0.08795772],[0.713 0.125],[0.747 0.366]
11,4,[0.7354 0.175 ],[0.01372006 0.04538282],[0.713 0.096],[0.75  0.233]
12,4,[0.7454 0.1536],[0.00601997 0.04886962],[0.737 0.064],[0.753 0.201]
13,3,[0.7426 0.1824],[0.01504128 0.02119056],[0.713 0.142],[0.753 0.201]
14,5,[0.7468 0.17  ],[0.00921737 0.02643483],[0.73  0.128],[0.757 0.206]
15,4,[0.7358 0.1936],[0.00957914 0.05123514],[0.723 0.128],[0.75  0.278]
16,4,[0.7432 0.2076],[0.00643117 0.04026214],[0.733 0.158],[0.75  0.278]
17,4,[0.7386 0.1566],[0.01534405 0.05152708],[0.71 0.08],[0.753 0.233]
18,5,[0.7462 0.1894],[0.01144378 0.08735353],[0.73  0.067],[0.76  0.321]
19,5,[0.7482 0.2378],[0.01592985 0.07844845],[0.727 0.147],[0.773 0.38 ]
20,4,[0.7488 0.1998],[0.0142183  0.01628987],[0.73  0.176],[0.77  0.217]
21,4,[0.7508 0.1812],[0.00552811 0.07989593],[0.743 0.047],[0.757 0.281]
22,3,[0.7486 0.17  ],[0.00523832 0.04193805],[0.743 0.112],[0.757 0.219]
23,2,[0.7438 0.1644],[0.00331059 0.06212761],[0.74  0.053],[0.75  0.219]
24,5,[0.754  0.1892],[0.00593296 0.05144862],[0.743 0.144],[0.76  0.275]
25,4,[0.756  0.1738],[0.00769415 0.05216282],[0.747 0.088],[0.77  0.228]
