accuracy,recall,precision,f1,mcc,spd,aod,eod
0.643,0.638,0.639,0.638,0.277,0.123,0.09,0.128
0.643,0.628,0.642,0.627,0.27,0.18,0.153,0.166
0.585,0.583,0.582,0.582,0.165,0.147,0.135,0.115
0.64,0.636,0.636,0.636,0.272,0.195,0.175,0.141
0.603,0.581,0.6,0.571,0.18,0.071,0.057,0.045
0.655,0.647,0.651,0.647,0.298,0.189,0.163,0.147
0.638,0.633,0.634,0.633,0.266,0.182,0.159,0.145
0.657,0.653,0.653,0.653,0.307,0.188,0.162,0.137
0.645,0.639,0.64,0.639,0.279,0.177,0.151,0.144
0.63,0.621,0.625,0.621,0.246,0.186,0.168,0.14
0.65,0.646,0.646,0.646,0.292,0.224,0.2,0.178
0.581,0.538,0.634,0.46,0.144,0.06,0.057,0.033
0.669,0.66,0.665,0.66,0.325,0.197,0.17,0.149
0.652,0.644,0.647,0.644,0.291,0.189,0.163,0.152
0.633,0.645,0.649,0.632,0.293,0.162,0.131,0.145
0.621,0.611,0.616,0.611,0.227,0.178,0.16,0.141
0.656,0.651,0.652,0.651,0.303,0.179,0.155,0.124
0.608,0.606,0.605,0.605,0.211,0.112,0.089,0.102
0.633,0.627,0.628,0.627,0.255,0.194,0.174,0.149
0.637,0.628,0.633,0.629,0.261,0.068,0.041,0.05
0.589,0.553,0.606,0.508,0.15,0.053,0.05,0.008
0.606,0.603,0.602,0.602,0.205,0.106,0.089,0.069
0.58,0.591,0.594,0.579,0.185,0.128,0.107,0.127
0.633,0.625,0.628,0.625,0.253,0.153,0.134,0.101
0.604,0.597,0.599,0.598,0.196,0.089,0.074,0.051
0.637,0.617,0.642,0.61,0.257,0.162,0.14,0.138
0.579,0.542,0.588,0.491,0.121,0.027,0.043,0.003
0.602,0.597,0.597,0.597,0.194,0.112,0.09,0.106
0.561,0.516,0.569,0.423,0.067,0.039,0.039,0.026
0.609,0.603,0.604,0.603,0.207,0.095,0.079,0.054
0.653,0.642,0.649,0.642,0.291,0.174,0.147,0.144
0.632,0.624,0.626,0.624,0.25,0.15,0.128,0.118
0.546,0.506,0.586,0.376,0.047,0.006,0.003,0.009
0.623,0.604,0.638,0.588,0.239,0.127,0.106,0.094
0.608,0.606,0.606,0.606,0.212,0.144,0.123,0.11
0.62,0.602,0.626,0.592,0.227,0.397,0.395,0.284
0.595,0.591,0.591,0.591,0.183,0.066,0.049,0.021
0.639,0.624,0.644,0.619,0.267,0.143,0.121,0.082
0.557,0.524,0.572,0.444,0.083,0.039,0.037,0.018
0.608,0.611,0.611,0.608,0.222,0.082,0.053,0.071
0.542,0.501,0.583,0.357,0.022,0.003,0.004,0.001
0.591,0.585,0.587,0.585,0.172,0.02,0.003,0.015
0.63,0.626,0.627,0.626,0.253,0.165,0.134,0.15
0.624,0.613,0.622,0.611,0.235,0.125,0.103,0.075
0.605,0.599,0.601,0.599,0.2,0.129,0.112,0.081
0.643,0.634,0.642,0.633,0.276,0.103,0.07,0.082
0.616,0.611,0.612,0.611,0.223,0.118,0.093,0.096
0.645,0.635,0.645,0.633,0.279,0.119,0.087,0.092
0.614,0.604,0.611,0.602,0.214,0.151,0.133,0.097
0.616,0.615,0.614,0.614,0.229,0.106,0.075,0.106
0.596,0.578,0.599,0.563,0.176,0.099,0.09,0.038
0.603,0.589,0.603,0.582,0.191,0.065,0.038,0.076
0.629,0.616,0.631,0.611,0.247,0.069,0.042,0.038
0.634,0.628,0.631,0.628,0.258,0.409,0.393,0.329
0.596,0.604,0.606,0.596,0.21,0.124,0.1,0.104
0.603,0.588,0.602,0.581,0.19,0.099,0.084,0.052
0.601,0.6,0.599,0.599,0.199,0.145,0.12,0.137
0.585,0.559,0.603,0.519,0.155,0.118,0.135,0.124
0.612,0.608,0.608,0.608,0.216,0.099,0.077,0.059
0.587,0.569,0.586,0.556,0.155,0.076,0.065,0.033
0.619,0.614,0.615,0.614,0.229,0.137,0.108,0.129
0.613,0.61,0.61,0.61,0.22,0.13,0.102,0.122
0.509,0.486,0.479,0.45,-0.035,0.554,0.565,0.517
0.637,0.63,0.634,0.629,0.264,0.18,0.154,0.136
0.603,0.583,0.61,0.566,0.191,0.097,0.082,0.058
0.614,0.618,0.618,0.614,0.236,0.13,0.108,0.075
0.636,0.625,0.635,0.623,0.26,0.132,0.104,0.101
0.656,0.651,0.653,0.651,0.304,0.19,0.159,0.139
0.647,0.641,0.644,0.642,0.286,0.154,0.122,0.117
0.622,0.616,0.618,0.616,0.234,0.149,0.118,0.151
0.613,0.61,0.61,0.61,0.22,0.121,0.087,0.145
0.597,0.581,0.597,0.571,0.177,0.07,0.052,0.048
0.602,0.597,0.598,0.597,0.195,0.052,0.023,0.066
0.618,0.603,0.621,0.595,0.223,0.192,0.172,0.157
0.627,0.62,0.624,0.62,0.244,0.096,0.063,0.098
0.613,0.611,0.611,0.611,0.222,0.188,0.163,0.164
0.621,0.617,0.618,0.617,0.234,0.104,0.073,0.103
0.616,0.608,0.612,0.607,0.22,0.082,0.049,0.103
0.657,0.652,0.654,0.652,0.306,0.236,0.207,0.174
0.628,0.624,0.625,0.624,0.249,0.122,0.088,0.122
0.589,0.586,0.586,0.586,0.171,0.065,0.038,0.087
0.57,0.575,0.575,0.57,0.149,0.132,0.124,0.067
0.621,0.615,0.617,0.615,0.232,0.128,0.105,0.086
0.62,0.614,0.616,0.614,0.23,0.141,0.116,0.112
0.548,0.515,0.546,0.431,0.052,0.004,0.005,0.019
0.592,0.595,0.595,0.592,0.19,0.002,0.02,0.028
0.619,0.613,0.615,0.613,0.228,0.129,0.102,0.109
0.64,0.635,0.637,0.635,0.271,0.135,0.102,0.116
0.63,0.623,0.628,0.622,0.25,0.105,0.076,0.079
0.599,0.593,0.595,0.593,0.188,0.14,0.118,0.126
0.574,0.554,0.571,0.535,0.124,0.049,0.037,0.039
0.604,0.591,0.602,0.587,0.192,0.068,0.041,0.081
0.601,0.594,0.597,0.594,0.19,0.125,0.114,0.046
0.603,0.588,0.602,0.58,0.19,0.158,0.145,0.104
0.611,0.615,0.615,0.611,0.231,0.159,0.134,0.134
0.645,0.632,0.649,0.628,0.28,0.106,0.074,0.084
0.593,0.59,0.59,0.59,0.18,0.109,0.088,0.094
0.558,0.528,0.561,0.469,0.083,0.119,0.132,0.097
0.619,0.612,0.615,0.611,0.226,0.101,0.072,0.09
0.618,0.603,0.62,0.596,0.223,0.059,0.037,0.025
0.593,0.601,0.603,0.592,0.204,0.114,0.092,0.087
0.621,0.612,0.618,0.611,0.23,0.134,0.111,0.098
0.575,0.549,0.583,0.511,0.127,0.086,0.104,0.071
0.616,0.611,0.612,0.611,0.223,0.159,0.125,0.183
0.63,0.625,0.627,0.625,0.252,0.178,0.149,0.153
0.612,0.607,0.608,0.607,0.215,0.135,0.112,0.101
0.622,0.621,0.62,0.62,0.241,0.129,0.1,0.111
0.569,0.556,0.563,0.549,0.118,0.147,0.182,0.06
0.635,0.63,0.632,0.63,0.262,0.134,0.101,0.12
0.617,0.615,0.615,0.615,0.229,0.098,0.066,0.106
0.594,0.576,0.594,0.564,0.169,0.06,0.044,0.035
0.628,0.621,0.624,0.622,0.246,0.099,0.068,0.084
0.625,0.619,0.622,0.619,0.24,0.139,0.116,0.091
0.617,0.612,0.613,0.612,0.225,0.15,0.132,0.083
0.623,0.615,0.62,0.615,0.235,0.12,0.092,0.101
0.621,0.614,0.618,0.614,0.232,0.093,0.067,0.066
0.593,0.595,0.595,0.593,0.19,0.541,0.528,0.51
0.6,0.582,0.603,0.569,0.184,0.071,0.054,0.044
0.599,0.599,0.598,0.598,0.196,0.116,0.097,0.081
0.632,0.625,0.629,0.625,0.254,0.102,0.075,0.063
0.617,0.609,0.613,0.609,0.223,0.135,0.104,0.144
0.657,0.651,0.655,0.651,0.305,0.201,0.172,0.138
0.607,0.585,0.621,0.563,0.203,0.092,0.073,0.07
0.635,0.621,0.639,0.616,0.26,0.102,0.083,0.027
0.66,0.655,0.657,0.656,0.312,0.179,0.145,0.138
0.592,0.569,0.602,0.542,0.167,0.092,0.083,0.043
0.621,0.616,0.618,0.616,0.233,0.188,0.164,0.153
0.635,0.628,0.632,0.628,0.261,0.167,0.139,0.134
0.627,0.618,0.625,0.617,0.243,0.151,0.128,0.103
0.59,0.593,0.593,0.59,0.186,0.281,0.261,0.273
0.618,0.608,0.615,0.607,0.223,0.147,0.133,0.071
0.627,0.62,0.623,0.62,0.243,0.153,0.122,0.146
0.596,0.599,0.598,0.596,0.197,0.165,0.149,0.116
0.578,0.556,0.578,0.532,0.132,0.069,0.057,0.05
0.567,0.538,0.577,0.485,0.108,0.015,0.007,0.0
0.618,0.604,0.619,0.598,0.222,0.113,0.098,0.043
0.634,0.63,0.631,0.631,0.261,0.164,0.135,0.13
0.64,0.626,0.646,0.62,0.27,0.139,0.119,0.066
0.591,0.571,0.594,0.554,0.164,0.176,0.169,0.122
0.628,0.623,0.625,0.623,0.248,0.126,0.103,0.073
0.578,0.552,0.59,0.512,0.136,0.043,0.033,0.02
0.581,0.554,0.598,0.513,0.146,0.067,0.053,0.061
0.566,0.535,0.581,0.473,0.107,0.01,0.022,0.003
0.633,0.628,0.63,0.628,0.258,0.135,0.102,0.125
0.581,0.557,0.587,0.527,0.141,0.069,0.059,0.042
0.549,0.511,0.597,0.39,0.066,0.036,0.034,0.028
0.622,0.615,0.618,0.615,0.233,0.134,0.104,0.13
0.652,0.646,0.649,0.647,0.295,0.146,0.106,0.149
0.631,0.623,0.628,0.623,0.251,0.125,0.092,0.126
0.587,0.562,0.598,0.531,0.156,0.075,0.067,0.026
0.607,0.581,0.642,0.545,0.214,0.002,0.027,0.003
0.587,0.596,0.599,0.585,0.195,0.12,0.097,0.109
0.611,0.609,0.609,0.609,0.217,0.113,0.09,0.078
0.644,0.648,0.648,0.644,0.297,0.148,0.111,0.126
0.583,0.569,0.579,0.562,0.148,0.013,0.029,0.034
0.617,0.603,0.618,0.597,0.22,0.093,0.074,0.044
0.634,0.634,0.633,0.633,0.267,0.21,0.183,0.171
0.638,0.627,0.638,0.625,0.265,0.157,0.132,0.111
0.595,0.573,0.602,0.552,0.173,0.077,0.063,0.043
0.556,0.521,0.579,0.43,0.082,0.037,0.034,0.02
0.558,0.526,0.564,0.46,0.082,0.019,0.016,0.006
0.577,0.55,0.59,0.508,0.134,0.105,0.117,0.126
0.602,0.6,0.6,0.6,0.199,0.15,0.136,0.084
0.582,0.554,0.608,0.505,0.152,0.078,0.07,0.04
0.588,0.578,0.583,0.575,0.16,0.112,0.133,0.129
0.646,0.641,0.643,0.641,0.284,0.115,0.083,0.078
0.559,0.548,0.552,0.543,0.099,0.249,0.279,0.184
0.577,0.55,0.59,0.507,0.134,0.084,0.076,0.054
0.61,0.608,0.608,0.608,0.217,0.42,0.401,0.393
0.562,0.528,0.602,0.439,0.107,0.003,0.006,0.008
0.579,0.549,0.607,0.493,0.145,0.027,0.019,0.003
0.584,0.558,0.598,0.522,0.151,0.051,0.042,0.017
0.62,0.613,0.616,0.612,0.229,0.027,0.049,0.08
0.564,0.549,0.557,0.539,0.105,0.054,0.066,0.069
0.609,0.603,0.605,0.603,0.208,0.152,0.135,0.101
0.611,0.6,0.608,0.598,0.208,0.075,0.048,0.07
0.569,0.549,0.565,0.53,0.112,0.09,0.083,0.064
0.548,0.515,0.544,0.433,0.05,0.015,0.022,0.002
0.574,0.573,0.573,0.573,0.145,0.041,0.062,0.041
0.621,0.615,0.618,0.615,0.232,0.079,0.048,0.078
0.615,0.617,0.616,0.615,0.232,0.148,0.124,0.111
0.584,0.566,0.582,0.553,0.148,0.002,0.022,0.004
0.6,0.589,0.596,0.587,0.185,0.112,0.136,0.128
0.608,0.589,0.615,0.574,0.202,0.12,0.1,0.1
0.595,0.573,0.604,0.549,0.174,0.071,0.053,0.066
0.599,0.576,0.612,0.551,0.184,0.08,0.065,0.051
0.637,0.629,0.635,0.628,0.263,0.121,0.097,0.064
0.62,0.617,0.617,0.617,0.234,0.098,0.07,0.073
0.595,0.577,0.598,0.562,0.173,0.087,0.075,0.044
0.598,0.595,0.595,0.595,0.191,0.077,0.057,0.054
0.579,0.565,0.574,0.557,0.139,0.118,0.113,0.057
0.639,0.629,0.639,0.628,0.268,0.145,0.124,0.073
0.65,0.638,0.653,0.635,0.291,0.208,0.191,0.107
0.61,0.605,0.606,0.605,0.211,0.108,0.086,0.08
0.61,0.601,0.608,0.599,0.208,0.134,0.118,0.084
0.642,0.628,0.647,0.623,0.275,0.114,0.093,0.044
0.608,0.603,0.604,0.603,0.207,0.105,0.079,0.097
0.619,0.612,0.615,0.612,0.228,0.112,0.092,0.064
0.604,0.599,0.601,0.6,0.2,0.463,0.454,0.399
0.636,0.63,0.634,0.63,0.263,0.17,0.15,0.096
0.543,0.505,0.632,0.366,0.052,0.007,0.009,0.004
0.608,0.595,0.609,0.588,0.203,0.142,0.127,0.096
0.622,0.618,0.619,0.618,0.237,0.178,0.155,0.141
0.606,0.602,0.603,0.602,0.205,0.116,0.096,0.08
0.639,0.634,0.636,0.635,0.271,0.174,0.152,0.102
0.554,0.517,0.659,0.397,0.105,0.014,0.009,0.015
0.609,0.604,0.606,0.605,0.21,0.1,0.076,0.08
0.583,0.555,0.621,0.5,0.163,0.093,0.089,0.041
0.605,0.6,0.602,0.6,0.201,0.073,0.051,0.049
0.575,0.572,0.572,0.572,0.144,0.036,0.024,0.002
0.63,0.619,0.631,0.616,0.25,0.056,0.03,0.022
0.578,0.575,0.575,0.575,0.15,0.093,0.071,0.106
0.536,0.498,0.472,0.362,-0.015,0.0,0.001,0.003
0.619,0.614,0.615,0.615,0.23,0.127,0.105,0.09
0.614,0.609,0.61,0.609,0.219,0.126,0.101,0.105
0.649,0.638,0.652,0.635,0.29,0.135,0.111,0.071
0.626,0.618,0.623,0.618,0.241,0.201,0.185,0.128
0.608,0.603,0.604,0.603,0.207,0.157,0.141,0.103
0.66,0.652,0.66,0.652,0.312,0.156,0.127,0.096
0.605,0.599,0.601,0.599,0.2,0.163,0.151,0.095
0.642,0.636,0.64,0.637,0.276,0.159,0.135,0.094
0.646,0.638,0.644,0.638,0.282,0.137,0.107,0.105
0.575,0.552,0.58,0.52,0.129,0.014,0.006,0.021
0.654,0.649,0.651,0.649,0.3,0.189,0.164,0.114
0.619,0.617,0.617,0.617,0.234,0.211,0.19,0.168
0.614,0.606,0.611,0.605,0.217,0.07,0.044,0.054
0.621,0.614,0.618,0.614,0.232,0.073,0.049,0.042
0.596,0.593,0.593,0.593,0.186,0.117,0.092,0.125
0.604,0.599,0.6,0.599,0.2,0.095,0.076,0.059
0.637,0.629,0.635,0.629,0.264,0.146,0.119,0.11
0.628,0.629,0.628,0.628,0.258,0.189,0.166,0.14
0.64,0.631,0.639,0.63,0.27,0.142,0.116,0.097
0.615,0.611,0.612,0.611,0.223,0.087,0.065,0.051
0.64,0.638,0.638,0.638,0.276,0.305,0.281,0.251
0.581,0.553,0.609,0.501,0.152,0.087,0.08,0.052
0.642,0.634,0.64,0.634,0.274,0.162,0.136,0.115
0.665,0.659,0.663,0.659,0.322,0.207,0.18,0.13
0.617,0.614,0.614,0.614,0.229,0.089,0.067,0.041
0.57,0.539,0.607,0.468,0.129,0.023,0.019,0.012
0.596,0.572,0.619,0.538,0.186,0.069,0.06,0.014
0.63,0.618,0.631,0.614,0.249,0.126,0.103,0.085
0.587,0.583,0.584,0.583,0.166,0.065,0.049,0.031
0.626,0.62,0.622,0.62,0.243,0.059,0.03,0.037
0.627,0.623,0.624,0.624,0.248,0.146,0.121,0.109
0.617,0.61,0.614,0.61,0.224,0.137,0.118,0.082
0.599,0.595,0.596,0.595,0.191,0.106,0.083,0.095
0.624,0.619,0.621,0.619,0.24,0.094,0.069,0.058
0.63,0.63,0.629,0.629,0.26,0.278,0.256,0.226
0.662,0.653,0.663,0.652,0.315,0.172,0.141,0.123
0.61,0.608,0.608,0.608,0.216,0.158,0.139,0.114
0.593,0.587,0.589,0.587,0.176,0.04,0.018,0.033
0.613,0.609,0.61,0.609,0.218,0.111,0.084,0.104
0.617,0.611,0.614,0.611,0.224,0.05,0.025,0.025
0.615,0.61,0.611,0.61,0.221,0.124,0.1,0.097
0.613,0.608,0.61,0.609,0.218,0.093,0.069,0.065
0.593,0.589,0.59,0.589,0.179,0.072,0.053,0.047
0.597,0.594,0.594,0.594,0.188,0.081,0.058,0.072
0.545,0.508,0.57,0.387,0.049,0.013,0.012,0.008
0.545,0.507,0.617,0.371,0.055,0.009,0.008,0.009
0.612,0.608,0.609,0.608,0.217,0.134,0.118,0.068
0.664,0.66,0.662,0.66,0.321,0.201,0.174,0.127
0.649,0.633,0.663,0.624,0.294,0.132,0.113,0.042
0.612,0.607,0.608,0.608,0.216,0.108,0.084,0.086
0.598,0.579,0.605,0.56,0.182,0.071,0.057,0.034
0.613,0.609,0.61,0.61,0.219,0.113,0.091,0.072
0.595,0.587,0.591,0.586,0.178,0.481,0.474,0.423
0.623,0.618,0.62,0.618,0.238,0.145,0.122,0.108
0.607,0.603,0.603,0.603,0.206,0.118,0.098,0.079
0.544,0.506,0.582,0.376,0.046,0.003,0.005,0.002
0.592,0.568,0.613,0.533,0.175,0.082,0.072,0.036
0.572,0.587,0.602,0.561,0.189,0.157,0.136,0.153
0.605,0.597,0.601,0.597,0.198,0.101,0.083,0.056
0.613,0.609,0.61,0.609,0.218,0.108,0.085,0.074
0.618,0.614,0.615,0.614,0.229,0.161,0.141,0.114
0.61,0.606,0.607,0.606,0.213,0.097,0.076,0.06
0.581,0.56,0.585,0.536,0.143,0.062,0.05,0.039
0.588,0.581,0.584,0.58,0.165,0.129,0.121,0.057
0.596,0.589,0.592,0.588,0.181,0.088,0.073,0.042
0.618,0.613,0.614,0.613,0.227,0.098,0.074,0.063
0.622,0.617,0.619,0.617,0.235,0.116,0.088,0.103
0.586,0.564,0.592,0.54,0.154,0.081,0.072,0.04
0.604,0.601,0.601,0.601,0.202,0.121,0.094,0.121
0.628,0.613,0.633,0.606,0.245,0.118,0.098,0.064
0.63,0.623,0.627,0.622,0.25,0.17,0.147,0.121
0.619,0.614,0.615,0.614,0.23,0.128,0.102,0.11
0.601,0.597,0.598,0.598,0.195,0.112,0.091,0.087
0.599,0.593,0.595,0.593,0.188,0.109,0.092,0.07
0.585,0.592,0.594,0.584,0.187,0.167,0.154,0.114
0.61,0.604,0.607,0.604,0.211,0.125,0.107,0.077
0.63,0.614,0.637,0.606,0.251,0.005,0.026,0.002
0.61,0.599,0.608,0.595,0.206,0.066,0.035,0.094
0.608,0.603,0.604,0.603,0.207,0.138,0.116,0.119
0.627,0.619,0.625,0.619,0.244,0.157,0.137,0.101
0.621,0.616,0.618,0.616,0.234,0.142,0.122,0.088
0.599,0.6,0.599,0.598,0.199,0.202,0.178,0.196
0.614,0.608,0.61,0.608,0.218,0.084,0.062,0.051
0.625,0.616,0.622,0.615,0.238,0.124,0.105,0.062
0.613,0.606,0.609,0.606,0.215,0.127,0.103,0.104
0.612,0.606,0.608,0.606,0.214,0.072,0.049,0.047
0.61,0.607,0.607,0.607,0.214,0.108,0.086,0.074
0.609,0.603,0.605,0.603,0.208,0.136,0.116,0.097
0.612,0.592,0.625,0.574,0.214,0.124,0.113,0.057
0.609,0.596,0.609,0.59,0.205,0.076,0.06,0.027
0.608,0.603,0.605,0.603,0.208,0.083,0.059,0.065
0.614,0.622,0.624,0.613,0.246,0.126,0.098,0.108
0.629,0.631,0.63,0.629,0.26,0.175,0.153,0.111
0.593,0.603,0.609,0.59,0.212,0.146,0.125,0.117
0.599,0.593,0.595,0.593,0.188,0.086,0.067,0.057
0.632,0.625,0.629,0.625,0.254,0.11,0.08,0.094
0.615,0.609,0.612,0.609,0.221,0.126,0.103,0.095
0.605,0.599,0.601,0.599,0.2,0.076,0.054,0.053
0.648,0.643,0.645,0.643,0.288,0.073,0.043,0.026
0.64,0.632,0.638,0.631,0.269,0.095,0.067,0.061
0.606,0.599,0.602,0.598,0.2,0.081,0.067,0.021
0.607,0.602,0.604,0.602,0.205,0.106,0.081,0.096
0.633,0.622,0.633,0.619,0.254,0.098,0.075,0.043
0.613,0.61,0.61,0.61,0.22,0.139,0.121,0.081
0.615,0.61,0.611,0.61,0.221,0.101,0.08,0.061
0.632,0.627,0.629,0.627,0.255,0.11,0.092,0.03
0.633,0.627,0.63,0.628,0.257,0.164,0.139,0.119
0.619,0.61,0.617,0.608,0.226,0.089,0.072,0.02
0.641,0.634,0.638,0.634,0.273,0.135,0.107,0.093
0.612,0.606,0.609,0.606,0.215,0.107,0.081,0.097
0.603,0.606,0.606,0.603,0.213,0.126,0.111,0.055
0.615,0.609,0.612,0.609,0.221,0.113,0.091,0.075
0.61,0.604,0.607,0.604,0.211,0.137,0.116,0.106
0.636,0.631,0.634,0.631,0.265,0.13,0.1,0.107
0.626,0.62,0.622,0.62,0.242,0.148,0.128,0.09
0.62,0.617,0.617,0.617,0.234,0.122,0.101,0.069
0.598,0.592,0.594,0.591,0.185,0.126,0.105,0.113
0.639,0.633,0.636,0.633,0.269,0.195,0.172,0.137
0.622,0.616,0.619,0.616,0.235,0.114,0.092,0.069
0.63,0.62,0.63,0.617,0.25,0.135,0.121,0.045
0.612,0.606,0.609,0.606,0.214,0.049,0.024,0.029
0.611,0.599,0.61,0.595,0.209,0.065,0.048,0.016
0.64,0.637,0.637,0.637,0.274,0.124,0.095,0.084
0.603,0.6,0.6,0.6,0.2,0.053,0.035,0.05
0.644,0.637,0.642,0.637,0.279,0.186,0.172,0.116
0.59,0.589,0.589,0.589,0.177,0.067,0.055,0.035
0.59,0.584,0.587,0.584,0.171,0.115,0.108,0.062
0.612,0.609,0.61,0.609,0.219,0.14,0.13,0.076
0.621,0.61,0.62,0.607,0.23,0.138,0.129,0.062
0.636,0.622,0.643,0.616,0.265,0.124,0.108,0.085
0.598,0.594,0.595,0.594,0.189,0.047,0.034,0.016
0.609,0.606,0.606,0.606,0.212,0.102,0.092,0.033
0.589,0.585,0.586,0.586,0.171,0.213,0.204,0.175
0.581,0.577,0.578,0.578,0.155,0.217,0.213,0.153
0.592,0.591,0.591,0.591,0.182,0.107,0.1,0.046
0.613,0.612,0.612,0.612,0.224,0.145,0.138,0.056
0.619,0.614,0.616,0.614,0.23,0.125,0.11,0.084
0.654,0.644,0.655,0.642,0.299,0.115,0.094,0.077
0.595,0.593,0.593,0.593,0.185,0.074,0.066,0.01
0.641,0.639,0.639,0.639,0.278,0.12,0.101,0.071
0.588,0.568,0.594,0.547,0.16,0.123,0.117,0.082
0.636,0.633,0.634,0.633,0.267,0.07,0.053,0.019
0.566,0.535,0.597,0.463,0.117,0.067,0.064,0.05
0.649,0.637,0.654,0.633,0.291,0.006,0.017,0.013
0.673,0.669,0.671,0.669,0.34,0.163,0.144,0.081
0.596,0.593,0.593,0.593,0.186,0.01,0.009,0.02
0.624,0.62,0.621,0.62,0.241,0.098,0.079,0.075
0.572,0.571,0.57,0.57,0.141,0.089,0.08,0.066
0.624,0.619,0.621,0.619,0.24,0.233,0.22,0.18
0.591,0.59,0.59,0.59,0.18,0.199,0.189,0.158
0.556,0.536,0.55,0.512,0.085,0.004,0.003,0.036
0.638,0.635,0.635,0.635,0.27,0.117,0.102,0.047
0.602,0.6,0.6,0.6,0.2,0.078,0.064,0.047
0.639,0.635,0.636,0.636,0.271,0.13,0.114,0.065
0.619,0.601,0.631,0.585,0.23,0.051,0.038,0.013
0.593,0.591,0.591,0.591,0.182,0.108,0.1,0.052
0.58,0.585,0.585,0.58,0.17,0.145,0.129,0.151
0.601,0.6,0.599,0.599,0.199,0.075,0.065,0.017
0.615,0.616,0.615,0.615,0.231,0.194,0.183,0.132
0.578,0.578,0.578,0.577,0.156,0.07,0.065,0.005
0.643,0.64,0.641,0.64,0.281,0.144,0.123,0.11
0.602,0.6,0.6,0.6,0.199,0.124,0.113,0.077
0.642,0.644,0.643,0.642,0.287,0.12,0.105,0.042
0.653,0.647,0.651,0.647,0.297,0.158,0.14,0.103
0.607,0.603,0.604,0.603,0.207,0.062,0.048,0.033
0.579,0.564,0.576,0.554,0.14,0.293,0.314,0.25
0.621,0.615,0.618,0.616,0.233,0.218,0.214,0.109
0.581,0.585,0.585,0.581,0.169,0.143,0.127,0.153
0.546,0.51,0.589,0.386,0.059,0.012,0.015,0.008
0.62,0.608,0.621,0.603,0.229,0.097,0.082,0.062
0.59,0.584,0.586,0.584,0.171,0.375,0.376,0.282
0.662,0.655,0.662,0.655,0.317,0.032,0.011,0.021
0.663,0.668,0.668,0.663,0.335,0.174,0.152,0.117
0.616,0.611,0.613,0.611,0.224,0.015,0.008,0.074
0.578,0.564,0.574,0.555,0.138,0.069,0.066,0.014
0.562,0.545,0.556,0.529,0.1,0.114,0.112,0.074
0.54,0.505,0.537,0.381,0.026,0.024,0.025,0.025
0.58,0.558,0.589,0.526,0.144,0.069,0.065,0.023
0.577,0.56,0.575,0.546,0.134,0.005,0.001,0.031
0.615,0.613,0.613,0.613,0.226,0.089,0.077,0.028
0.599,0.599,0.599,0.598,0.198,0.124,0.114,0.072
0.615,0.61,0.612,0.61,0.222,0.121,0.107,0.078
0.603,0.601,0.601,0.601,0.202,0.138,0.129,0.082
0.591,0.579,0.588,0.574,0.167,0.071,0.066,0.0
0.612,0.609,0.609,0.609,0.218,0.072,0.059,0.021
0.607,0.598,0.604,0.596,0.202,0.061,0.055,0.02
0.639,0.633,0.636,0.633,0.269,0.135,0.116,0.099
0.606,0.608,0.607,0.606,0.215,0.18,0.168,0.134
0.64,0.638,0.638,0.638,0.276,0.062,0.044,0.005
0.621,0.618,0.618,0.618,0.236,0.115,0.103,0.052
0.644,0.645,0.644,0.643,0.289,0.177,0.153,0.157
0.599,0.591,0.595,0.589,0.186,0.103,0.098,0.025
0.61,0.61,0.609,0.609,0.219,0.121,0.109,0.063
0.628,0.626,0.626,0.626,0.252,0.143,0.124,0.113
0.61,0.609,0.609,0.609,0.217,0.179,0.162,0.165
0.62,0.614,0.617,0.614,0.231,0.021,0.004,0.012
0.643,0.636,0.641,0.636,0.277,0.14,0.127,0.067
0.599,0.595,0.596,0.595,0.191,0.094,0.089,0.011
0.608,0.602,0.604,0.602,0.206,0.128,0.117,0.078
0.608,0.607,0.607,0.607,0.214,0.044,0.032,0.016
0.576,0.575,0.575,0.575,0.15,0.124,0.112,0.109
0.62,0.617,0.617,0.617,0.234,0.123,0.106,0.092
0.6,0.59,0.596,0.588,0.186,0.133,0.128,0.062
0.652,0.647,0.65,0.647,0.297,0.104,0.085,0.055
0.616,0.611,0.613,0.611,0.225,0.085,0.072,0.029
0.598,0.603,0.605,0.597,0.208,0.146,0.131,0.119
0.595,0.591,0.592,0.591,0.183,0.111,0.104,0.048
0.614,0.609,0.611,0.609,0.219,0.191,0.178,0.146
0.59,0.578,0.587,0.573,0.166,0.134,0.132,0.055
0.582,0.58,0.58,0.58,0.161,0.066,0.06,0.007
0.594,0.586,0.59,0.584,0.175,0.139,0.13,0.098
0.625,0.618,0.622,0.618,0.24,0.092,0.082,0.015
0.635,0.625,0.634,0.623,0.259,0.116,0.102,0.055
0.591,0.588,0.588,0.588,0.176,0.392,0.391,0.306
0.663,0.658,0.661,0.659,0.32,0.193,0.176,0.117
0.632,0.63,0.63,0.63,0.261,0.146,0.132,0.084
0.586,0.591,0.592,0.586,0.183,0.146,0.13,0.141
0.628,0.62,0.626,0.619,0.245,0.023,0.044,0.038
0.659,0.655,0.657,0.655,0.312,0.147,0.131,0.068
0.659,0.655,0.657,0.655,0.312,0.139,0.121,0.068
0.628,0.627,0.626,0.626,0.253,0.105,0.084,0.089
0.603,0.593,0.601,0.589,0.193,0.084,0.081,0.012
0.636,0.628,0.634,0.627,0.262,0.097,0.079,0.061
