gen,nevals,avg,std,min,max
0,50,[0.66178 0.09356],[0.0095421  0.03644676],[0.634 0.009],[0.681 0.165]
1,5,[0.6484 0.088 ],[0.01769294 0.03067898],[0.618 0.038],[0.67  0.127]
2,2,[0.6618 0.0948],[0.00893085 0.03286579],[0.648 0.038],[0.673 0.127]
3,3,[0.6546 0.0798],[0.00960417 0.01830191],[0.646 0.046],[0.673 0.097]
4,4,[0.6638 0.0918],[0.0103034  0.01977271],[0.647 0.061],[0.676 0.114]
5,2,[0.6548 0.0776],[0.00908625 0.01924162],[0.641 0.061],[0.663 0.109]
6,4,[0.6578 0.0886],[0.00222711 0.01454098],[0.656 0.066],[0.661 0.103]
7,3,[0.6566 0.0752],[0.00344093 0.03149222],[0.652 0.036],[0.661 0.106]
8,4,[0.6588 0.0936],[0.00574108 0.0051225 ],[0.648 0.089],[0.665 0.103]
9,4,[0.6568 0.0808],[0.00271293 0.01070327],[0.654 0.063],[0.661 0.091]
10,4,[0.6564 0.0992],[0.00700286 0.02643785],[0.644 0.063],[0.664 0.13 ]
11,4,[0.6628 0.0866],[0.01097998 0.03353565],[0.644 0.061],[0.675 0.152]
12,4,[0.6596 0.103 ],[0.00361109 0.04576462],[0.656 0.05 ],[0.666 0.172]
13,5,[0.6638 0.1312],[0.01034215 0.02799571],[0.649 0.091],[0.675 0.169]
14,5,[0.659 0.134],[0.01013903 0.0432435 ],[0.645 0.081],[0.673 0.192]
15,5,[0.6556 0.1226],[0.01281562 0.0571965 ],[0.636 0.057],[0.668 0.204]
16,5,[0.6558 0.121 ],[0.00719444 0.02146625],[0.649 0.087],[0.665 0.151]
17,2,[0.6562 0.1156],[0.00820731 0.01834775],[0.649 0.087],[0.672 0.135]
18,5,[0.658  0.1006],[0.00824621 0.02236605],[0.642 0.06 ],[0.665 0.123]
19,2,[0.659 0.093],[0.00792465 0.02085186],[0.644 0.06 ],[0.666 0.123]
20,5,[0.6558 0.0918],[0.00818291 0.03012242],[0.645 0.044],[0.667 0.131]
21,3,[0.6564 0.1188],[0.00705975 0.03465487],[0.643 0.082],[0.664 0.162]
22,4,[0.6604 0.1056],[0.01225724 0.03005728],[0.639 0.071],[0.675 0.148]
23,5,[0.6616 0.0906],[0.00615142 0.01202664],[0.655 0.078],[0.672 0.108]
24,4,[0.6622 0.106 ],[0.00305941 0.01596246],[0.658 0.077],[0.667 0.126]
25,4,[0.6568 0.0852],[0.01367333 0.01053376],[0.632 0.076],[0.674 0.1  ]
