gen,nevals,avg,std,min,max
0,50,[0.66694 0.11706],[0.01345869 0.05057249],[0.629 0.001],[0.692 0.219]
1,3,[0.6636 0.1246],[0.0109654  0.04316295],[0.647 0.069],[0.678 0.177]
2,3,[0.6702 0.1688],[0.00835225 0.00947418],[0.656 0.153],[0.678 0.179]
3,3,[0.6716 0.1596],[0.00407922 0.02878611],[0.666 0.106],[0.678 0.183]
4,4,[0.6628 0.1582],[0.00503587 0.0313777 ],[0.655 0.111],[0.67  0.185]
5,5,[0.665  0.1256],[0.00442719 0.03696809],[0.657 0.054],[0.67  0.158]
6,5,[0.6696 0.1324],[0.01044222 0.04293064],[0.658 0.081],[0.684 0.193]
7,5,[0.6682 0.1378],[0.01195659 0.03567296],[0.648 0.079],[0.685 0.186]
8,4,[0.6652 0.1076],[0.00435431 0.04008291],[0.659 0.045],[0.67  0.146]
9,4,[0.667  0.1066],[0.012506   0.03649986],[0.654 0.045],[0.69  0.154]
10,3,[0.6614 0.118 ],[0.00440908 0.0326619 ],[0.653 0.092],[0.666 0.182]
11,4,[0.6652 0.1106],[0.00730479 0.02598923],[0.655 0.066],[0.674 0.139]
12,4,[0.6666 0.1304],[0.00757892 0.03958586],[0.654 0.077],[0.674 0.183]
13,4,[0.6672 0.1272],[0.0097857  0.02636209],[0.657 0.094],[0.683 0.159]
14,3,[0.6608 0.102 ],[0.00818291 0.02984627],[0.65  0.072],[0.675 0.159]
15,3,[0.6568 0.0806],[0.00386782 0.01423517],[0.65  0.057],[0.661 0.099]
16,5,[0.659  0.1016],[0.00404969 0.01603247],[0.652 0.078],[0.663 0.122]
17,4,[0.6614 0.0762],[0.00752596 0.0262709 ],[0.652 0.035],[0.674 0.104]
18,5,[0.6588 0.057 ],[0.00444522 0.03252691],[0.653 0.017],[0.666 0.09 ]
19,4,[0.6628 0.0998],[0.00906422 0.04874587],[0.653 0.036],[0.68  0.187]
20,3,[0.6708 0.08  ],[0.01545833 0.03860052],[0.654 0.036],[0.69  0.149]
21,5,[0.6698 0.0904],[0.0097857  0.01603247],[0.657 0.067],[0.681 0.114]
22,3,[0.6666 0.0752],[0.01352923 0.02396164],[0.649 0.036],[0.681 0.1  ]
23,3,[0.6616 0.0736],[0.01684755 0.01996597],[0.641 0.041],[0.682 0.1  ]
24,4,[0.662  0.0922],[0.00954987 0.02587972],[0.649 0.057],[0.677 0.119]
25,5,[0.6628 0.0866],[0.00278568 0.04626273],[0.66  0.024],[0.667 0.159]
