gen,nevals,avg,std,min,max
0,50,[0.66998 0.11494],[0.01103175 0.04100654],[0.637 0.01 ],[0.689 0.177]
1,2,[0.6746 0.1444],[0.01237093 0.02261504],[0.655 0.118],[0.689 0.173]
2,3,[0.6682 0.1384],[0.01410532 0.03795576],[0.653 0.086],[0.689 0.189]
3,4,[0.6686 0.1128],[0.00778717 0.05630062],[0.656 0.035],[0.68  0.189]
4,2,[0.6666 0.1054],[0.00553534 0.03863988],[0.656 0.035],[0.672 0.151]
5,5,[0.667 0.127],[0.00687023 0.0528053 ],[0.66  0.025],[0.678 0.171]
6,4,[0.663 0.102],[0.0130384  0.04436665],[0.653 0.029],[0.688 0.155]
7,3,[0.6598 0.0658],[0.00263818 0.0326276 ],[0.657 0.029],[0.663 0.107]
8,3,[0.6602 0.0818],[0.00503587 0.05836917],[0.652 0.021],[0.667 0.179]
9,5,[0.6662 0.1306],[0.0102645  0.04343086],[0.656 0.086],[0.683 0.19 ]
10,2,[0.665  0.1452],[0.01155855 0.0390968 ],[0.658 0.096],[0.688 0.19 ]
11,3,[0.675  0.1236],[0.01269646 0.0212377 ],[0.659 0.09 ],[0.688 0.143]
12,4,[0.6638 0.1102],[0.01068457 0.02013355],[0.656 0.091],[0.685 0.149]
13,5,[0.6702 0.1392],[0.00962081 0.03243085],[0.655 0.075],[0.68  0.164]
14,4,[0.6622 0.118 ],[0.01053376 0.02822765],[0.649 0.071],[0.675 0.152]
15,5,[0.6648 0.1228],[0.01018627 0.03205246],[0.652 0.097],[0.675 0.181]
16,3,[0.6712 0.1204],[0.01126765 0.01974437],[0.652 0.097],[0.684 0.144]
17,3,[0.6702 0.122 ],[0.00487442 0.02087103],[0.664 0.099],[0.679 0.149]
18,2,[0.6676 0.1096],[0.00755248 0.0109654 ],[0.659 0.099],[0.681 0.127]
19,5,[0.6714 0.1144],[0.00628013 0.01748828],[0.66  0.093],[0.677 0.134]
20,5,[0.668  0.0864],[0.00363318 0.02095328],[0.662 0.061],[0.673 0.122]
21,5,[0.671  0.0938],[0.01077033 0.01503862],[0.656 0.07 ],[0.688 0.113]
22,4,[0.6738 0.073 ],[0.01156547 0.03745931],[0.656 0.036],[0.684 0.143]
23,4,[0.668  0.1038],[0.01782134 0.04064185],[0.637 0.036],[0.684 0.148]
24,5,[0.67   0.1064],[0.00969536 0.04278598],[0.656 0.047],[0.682 0.18 ]
25,5,[0.6724 0.1254],[0.00884534 0.0311037 ],[0.657 0.092],[0.681 0.179]
