gen,nevals,avg,std,min,max
0,50,[0.6692  0.12114],[0.01083697 0.03158988],[0.639 0.004],[0.684 0.177]
1,4,[0.6754 0.1182],[0.00241661 0.04605822],[0.673 0.05 ],[0.68  0.168]
2,4,[0.6718 0.117 ],[0.00396989 0.02885827],[0.664 0.068],[0.675 0.149]
3,3,[0.6654 0.1378],[0.00786384 0.02798142],[0.655 0.102],[0.675 0.185]
4,3,[0.6632 0.1268],[0.010008   0.02421074],[0.649 0.093],[0.675 0.149]
5,5,[0.6598 0.1716],[0.00682349 0.02388807],[0.651 0.126],[0.67  0.192]
6,4,[0.666  0.1124],[0.01388524 0.05735015],[0.639 0.022],[0.679 0.181]
7,4,[0.6642 0.1108],[0.01558717 0.02913692],[0.635 0.074],[0.679 0.146]
8,3,[0.6656 0.1256],[0.01168931 0.05055532],[0.645 0.05 ],[0.679 0.196]
9,4,[0.6702 0.1206],[0.00856505 0.02615033],[0.661 0.088],[0.684 0.149]
10,4,[0.6708 0.106 ],[0.0053066  0.03356188],[0.661 0.056],[0.677 0.149]
11,3,[0.6766 0.0966],[0.00454313 0.01321514],[0.672 0.085],[0.684 0.121]
12,5,[0.6708 0.114 ],[0.0065238  0.03676411],[0.661 0.078],[0.679 0.18 ]
13,4,[0.6728 0.135 ],[0.0044     0.04086563],[0.667 0.059],[0.677 0.18 ]
14,5,[0.6776 0.1448],[0.00300666 0.03297514],[0.674 0.098],[0.683 0.182]
15,5,[0.6766 0.1476],[0.00523832 0.02720735],[0.669 0.105],[0.684 0.191]
16,4,[0.6732 0.1674],[0.00462169 0.01881064],[0.668 0.146],[0.68  0.197]
17,4,[0.6716 0.1422],[0.00601997 0.01442775],[0.662 0.122],[0.68  0.162]
18,3,[0.6788 0.154 ],[0.0056     0.01952434],[0.673 0.127],[0.689 0.186]
19,5,[0.674 0.152],[0.00414729 0.02772003],[0.668 0.109],[0.679 0.194]
20,3,[0.6712 0.1288],[0.01059056 0.03163795],[0.651 0.079],[0.68  0.169]
21,3,[0.672  0.1268],[0.0132665  0.03274385],[0.651 0.079],[0.685 0.165]
22,5,[0.6602 0.1208],[0.01642437 0.05962349],[0.638 0.018],[0.676 0.192]
23,3,[0.6662 0.12  ],[0.01188949 0.01551773],[0.643 0.099],[0.676 0.145]
24,5,[0.6616 0.1072],[0.01078147 0.03148587],[0.65  0.056],[0.68  0.142]
25,5,[0.6594 0.1232],[0.01174053 0.06370683],[0.645 0.043],[0.674 0.223]
