gen,nevals,avg,std,min,max
0,50,[0.64572 0.11914],[0.01539356 0.04294555],[0.617 0.028],[0.67  0.224]
1,4,[0.6458 0.1414],[0.01655778 0.01202664],[0.623 0.129],[0.667 0.157]
2,3,[0.6436 0.1428],[0.01659639 0.02185772],[0.63  0.124],[0.672 0.183]
3,4,[0.6474 0.1396],[0.01455472 0.02344867],[0.634 0.117],[0.672 0.183]
4,3,[0.6342 0.1242],[0.0036     0.00584466],[0.63  0.117],[0.639 0.131]
5,4,[0.6364 0.116 ],[0.01374918 0.01554349],[0.626 0.092],[0.663 0.14 ]
6,5,[0.6426 0.103 ],[0.01415062 0.01091788],[0.625 0.088],[0.666 0.119]
7,4,[0.6468 0.1192],[0.0136     0.01558717],[0.632 0.096],[0.666 0.138]
8,5,[0.6564 0.1418],[0.01059434 0.03958485],[0.642 0.1  ],[0.669 0.217]
9,4,[0.652 0.17 ],[0.0115931  0.02497999],[0.639 0.143],[0.673 0.217]
10,2,[0.6574 0.155 ],[0.01105622 0.0171114 ],[0.645 0.127],[0.673 0.169]
11,5,[0.6518 0.1196],[0.01279687 0.019986  ],[0.636 0.082],[0.665 0.136]
12,4,[0.6476 0.1346],[0.01303227 0.01744248],[0.636 0.116],[0.672 0.16 ]
13,4,[0.646  0.1142],[0.01115347 0.01993389],[0.636 0.087],[0.665 0.136]
14,4,[0.6474 0.1334],[0.01139474 0.02562499],[0.636 0.096],[0.667 0.176]
15,3,[0.644  0.1342],[0.00544059 0.00881816],[0.636 0.124],[0.649 0.145]
16,5,[0.6442 0.1254],[0.004996   0.04138405],[0.638 0.056],[0.652 0.168]
17,3,[0.6416 0.1258],[0.0054626 0.0457751],[0.633 0.056],[0.648 0.186]
18,4,[0.6412 0.129 ],[0.00643117 0.03485972],[0.635 0.064],[0.65  0.164]
19,5,[0.6462 0.1334],[0.00897552 0.02126594],[0.63  0.094],[0.655 0.156]
20,5,[0.6372 0.1428],[0.00685274 0.02597229],[0.626 0.119],[0.647 0.176]
21,4,[0.636  0.1262],[0.00678233 0.02591833],[0.625 0.096],[0.646 0.17 ]
22,4,[0.6466 0.1334],[0.00765768 0.01969365],[0.638 0.102],[0.659 0.158]
23,3,[0.6446 0.1148],[0.01003195 0.02239107],[0.63  0.077],[0.659 0.137]
24,4,[0.6474 0.1282],[0.01046136 0.01284368],[0.634 0.108],[0.66 0.14]
25,3,[0.6462 0.1264],[0.01014692 0.01933494],[0.636 0.094],[0.663 0.151]
