gen,nevals,avg,std,min,max
0,50,[0.60276 0.10646],[0.03009489 0.07025588],[0.544 0.01 ],[0.654 0.482]
1,3,[0.588 0.074],[0.01844993 0.04761092],[0.566 0.018],[0.611 0.149]
2,5,[0.6052 0.1168],[0.0147973  0.04050876],[0.585 0.041],[0.62  0.151]
3,5,[0.6202 0.118 ],[0.02069203 0.02806421],[0.603 0.07 ],[0.655 0.155]
4,3,[0.6262 0.1278],[0.02996932 0.01926032],[0.582 0.106],[0.659 0.161]
5,5,[0.5948 0.1046],[0.01513142 0.02955402],[0.565 0.072],[0.607 0.156]
6,3,[0.6026 0.1344],[0.02451612 0.01684755],[0.565 0.112],[0.642 0.156]
7,5,[0.6056 0.0894],[0.01237093 0.04306553],[0.593 0.012],[0.623 0.145]
8,4,[0.6018 0.1154],[0.00877268 0.01878936],[0.588 0.092],[0.612 0.134]
9,4,[0.6064 0.2344],[0.01915829 0.20196792],[0.569 0.12 ],[0.621 0.638]
10,4,[0.6072 0.0942],[0.02309459 0.04007693],[0.562 0.041],[0.627 0.146]
11,3,[0.6236 0.1002],[0.00987117 0.02481451],[0.614 0.063],[0.641 0.138]
12,4,[0.6282 0.131 ],[0.01472956 0.02134479],[0.615 0.103],[0.656 0.161]
13,5,[0.6262 0.1314],[0.01165161 0.04404361],[0.613 0.064],[0.647 0.2  ]
14,3,[0.6368 0.1536],[0.01929145 0.05918986],[0.602 0.044],[0.657 0.2  ]
15,4,[0.6412 0.1444],[0.02204904 0.05363805],[0.602 0.044],[0.66 0.2 ]
16,5,[0.6506 0.2174],[0.00886792 0.13804144],[0.639 0.114],[0.664 0.484]
17,5,[0.6376 0.1408],[0.02956755 0.04519912],[0.582 0.078],[0.663 0.212]
18,3,[0.606  0.1092],[0.02169793 0.03576255],[0.582 0.078],[0.635 0.175]
19,2,[0.6132 0.2416],[0.01851918 0.19928231],[0.59  0.107],[0.635 0.636]
20,3,[0.6192 0.1318],[0.02875691 0.04080392],[0.58  0.077],[0.653 0.183]
21,4,[0.6144 0.153 ],[0.02755794 0.03851234],[0.566 0.085],[0.636 0.201]
22,3,[0.6294 0.186 ],[0.03637362 0.16195431],[0.56 0.08],[0.663 0.506]
23,5,[0.6224 0.1368],[0.0272     0.03677717],[0.591 0.084],[0.654 0.189]
24,5,[0.6038 0.0896],[0.03502799 0.04270176],[0.544 0.017],[0.653 0.142]
25,4,[0.6004 0.1034],[0.00728286 0.03669659],[0.588 0.052],[0.609 0.145]
