gen,nevals,avg,std,min,max
0,50,[0.61786 0.1118 ],[0.02548804 0.04775772],[0.559 0.001],[0.674 0.215]
1,4,[0.6182 0.1272],[0.02221171 0.03177043],[0.596 0.075],[0.66  0.165]
2,3,[0.6116 0.1256],[0.01383618 0.03681087],[0.596 0.068],[0.63  0.165]
3,4,[0.6106 0.1258],[0.01969365 0.02697703],[0.59  0.081],[0.64  0.165]
4,3,[0.609 0.1  ],[0.01630951 0.03283291],[0.597 0.042],[0.64  0.128]
5,5,[0.6028 0.093 ],[0.0104     0.02885827],[0.588 0.049],[0.615 0.126]
6,4,[0.6136 0.0868],[0.00387814 0.02180275],[0.609 0.067],[0.618 0.125]
7,4,[0.6016 0.0888],[0.00941488 0.02118868],[0.59 0.07],[0.615 0.128]
8,5,[0.6208 0.1174],[0.02160926 0.02419587],[0.591 0.088],[0.658 0.156]
9,4,[0.6326 0.1248],[0.02032339 0.02448183],[0.608 0.098],[0.659 0.167]
10,4,[0.6308 0.108 ],[0.02050756 0.03521363],[0.609 0.058],[0.659 0.161]
11,4,[0.6204 0.1198],[0.01991582 0.03924997],[0.603 0.072],[0.659 0.19 ]
12,4,[0.603  0.0926],[0.01404279 0.01805104],[0.58  0.071],[0.618 0.121]
13,3,[0.5992 0.0902],[0.01165161 0.03365353],[0.587 0.046],[0.618 0.137]
14,4,[0.5958 0.0804],[0.00744043 0.01796218],[0.584 0.053],[0.606 0.1  ]
15,1,[0.5902 0.0772],[0.00800999 0.02106561],[0.583 0.053],[0.6 0.1]
16,4,[0.5986 0.0698],[0.00449889 0.01349667],[0.593 0.053],[0.605 0.091]
17,5,[0.5918 0.0912],[0.00923905 0.02610287],[0.581 0.065],[0.605 0.132]
18,3,[0.5926 0.0764],[0.01675231 0.03442441],[0.567 0.039],[0.615 0.14 ]
19,2,[0.6034 0.0744],[0.01030728 0.01872538],[0.593 0.054],[0.621 0.108]
20,4,[0.605 0.078],[0.00878635 0.03013967],[0.596 0.032],[0.621 0.113]
21,2,[0.6076 0.0968],[0.00935094 0.02591833],[0.596 0.054],[0.621 0.135]
22,3,[0.6004 0.0906],[0.00300666 0.02661278],[0.596 0.057],[0.604 0.135]
23,4,[0.5946 0.0928],[0.00344093 0.02785247],[0.591 0.063],[0.601 0.138]
24,2,[0.5916 0.0978],[0.00463033 0.02929437],[0.583 0.063],[0.596 0.138]
25,5,[0.6034 0.0988],[0.020006   0.01527613],[0.591 0.086],[0.643 0.118]
