gen,nevals,avg,std,min,max
0,50,[0.61072 0.13942],[0.02891162 0.13139256],[0.546 0.004],[0.673 0.75 ]
1,5,[0.5752 0.0582],[0.02493512 0.03572898],[0.54  0.015],[0.616 0.114]
2,5,[0.6018 0.0954],[0.01394848 0.04796082],[0.577 0.005],[0.615 0.138]
3,3,[0.6048 0.0834],[0.00877268 0.0222045 ],[0.591 0.061],[0.615 0.124]
4,4,[0.6242 0.1162],[0.01337759 0.04025618],[0.606 0.062],[0.64 0.18]
5,4,[0.6242 0.1212],[0.01727889 0.03853518],[0.599 0.062],[0.644 0.177]
6,4,[0.6164 0.111 ],[0.01486741 0.05282802],[0.599 0.021],[0.643 0.179]
7,4,[0.611  0.1118],[0.02167026 0.03443487],[0.576 0.044],[0.643 0.14 ]
8,4,[0.6084 0.1184],[0.02524757 0.02158333],[0.576 0.085],[0.652 0.146]
9,4,[0.5962 0.127 ],[0.01070327 0.04039307],[0.582 0.066],[0.614 0.191]
10,4,[0.6054 0.2394],[0.02071328 0.27338295],[0.582 0.066],[0.635 0.784]
11,4,[0.6206 0.1294],[0.02788261 0.0565848 ],[0.586 0.023],[0.663 0.193]
12,4,[0.6286 0.1228],[0.02720735 0.024219  ],[0.594 0.084],[0.659 0.147]
13,4,[0.627  0.1388],[0.02155922 0.03342095],[0.594 0.097],[0.66  0.197]
14,4,[0.6254 0.119 ],[0.02347424 0.01944222],[0.59  0.097],[0.66  0.148]
15,5,[0.5896 0.0824],[0.01590723 0.05608066],[0.57  0.023],[0.608 0.156]
16,5,[0.6078 0.1052],[0.01940515 0.04681196],[0.579 0.027],[0.63  0.165]
17,5,[0.5976 0.1036],[0.01085541 0.04120485],[0.584 0.077],[0.608 0.184]
18,3,[0.6102 0.0936],[0.00299333 0.01521315],[0.608 0.077],[0.616 0.118]
19,4,[0.589  0.0622],[0.02201817 0.0381282 ],[0.552 0.002],[0.616 0.102]
20,5,[0.5754 0.2476],[0.02640152 0.40302288],[0.542 0.016],[0.613 1.052]
21,3,[0.572  0.0712],[0.02076536 0.03619613],[0.545 0.016],[0.595 0.123]
22,5,[0.5792 0.0798],[0.02658872 0.05573652],[0.552 0.016],[0.624 0.16 ]
23,5,[0.596 0.182],[0.03215587 0.18783503],[0.564 0.026],[0.655 0.54 ]
24,4,[0.5738 0.0836],[0.00986712 0.04474193],[0.559 0.027],[0.586 0.146]
25,3,[0.5844 0.1344],[0.00962497 0.04288403],[0.573 0.099],[0.601 0.213]
