gen,nevals,avg,std,min,max
0,50,[0.6012  0.12082],[0.02672228 0.07000791],[0.553 0.024],[0.659 0.462]
1,5,[0.6072 0.2   ],[0.01119643 0.20434187],[0.596 0.069],[0.622 0.606]
2,4,[0.6158 0.2326],[0.01990377 0.18924228],[0.581 0.087],[0.636 0.606]
3,4,[0.6094 0.1974],[0.03109727 0.16987007],[0.552 0.062],[0.64  0.532]
4,5,[0.6044 0.1128],[0.01798444 0.0326766 ],[0.582 0.055],[0.631 0.15 ]
5,5,[0.5992 0.0916],[0.02211244 0.0218504 ],[0.558 0.052],[0.622 0.11 ]
6,4,[0.6032 0.1088],[0.01336263 0.03124356],[0.584 0.061],[0.618 0.145]
7,5,[0.6184 0.139 ],[0.00484149 0.0265556 ],[0.612 0.099],[0.625 0.18 ]
8,5,[0.6134 0.106 ],[0.01065082 0.02950254],[0.596 0.069],[0.626 0.14 ]
9,5,[0.6134 0.1188],[0.01163787 0.0196204 ],[0.601 0.094],[0.632 0.15 ]
10,3,[0.6276 0.1284],[0.01623083 0.01286235],[0.604 0.112],[0.654 0.15 ]
11,4,[0.6314 0.1338],[0.01873606 0.0223732 ],[0.603 0.105],[0.656 0.168]
12,5,[0.6154 0.231 ],[0.03642307 0.16348211],[0.561 0.092],[0.658 0.552]
13,4,[0.6108 0.297 ],[0.04888108 0.29647867],[0.522 0.092],[0.654 0.886]
14,4,[0.6142 0.284 ],[0.04712282 0.3033915 ],[0.522 0.09 ],[0.656 0.886]
15,5,[0.5848 0.0662],[0.02026228 0.0289579 ],[0.553 0.031],[0.61  0.106]
16,5,[0.5856 0.3166],[0.01812843 0.45719169],[0.57  0.003],[0.617 1.226]
17,4,[0.5888 0.0684],[0.03070765 0.03293995],[0.563 0.025],[0.648 0.117]
18,2,[0.621  0.1338],[0.03514541 0.03800737],[0.57  0.094],[0.652 0.205]
19,4,[0.6162 0.1478],[0.03197124 0.03680978],[0.57  0.094],[0.643 0.195]
20,5,[0.6396 0.1614],[0.01955096 0.04540749],[0.603 0.071],[0.657 0.189]
21,5,[0.6364 0.216 ],[0.03033546 0.12660964],[0.581 0.06 ],[0.669 0.448]
22,5,[0.6302 0.165 ],[0.01586695 0.028369  ],[0.608 0.112],[0.656 0.194]
23,5,[0.609  0.1016],[0.02284732 0.03701135],[0.58  0.053],[0.637 0.153]
24,4,[0.6118 0.0916],[0.0223732  0.04496488],[0.579 0.027],[0.637 0.162]
25,4,[0.6118 0.1094],[0.03083764 0.04775186],[0.561 0.039],[0.653 0.174]
