gen,nevals,avg,std,min,max
0,50,[0.61376 0.13372],[0.02472696 0.16038591],[0.555 0.005],[0.659 0.904]
1,4,[0.6358 0.2408],[0.02416113 0.23026454],[0.603 0.085],[0.662 0.698]
2,2,[0.6282 0.1234],[0.02667133 0.05739895],[0.6   0.018],[0.662 0.178]
3,3,[0.6462 0.1372],[0.01543243 0.0309283 ],[0.627 0.076],[0.662 0.161]
4,4,[0.6238 0.1164],[0.0223732  0.05669074],[0.6   0.033],[0.659 0.172]
5,4,[0.5998 0.073 ],[0.03017549 0.06843975],[0.556 0.   ],[0.638 0.162]
6,2,[0.5936 0.0812],[0.03485169 0.07887053],[0.556 0.   ],[0.638 0.195]
7,5,[0.6094 0.1218],[0.01886372 0.03058366],[0.586 0.089],[0.634 0.169]
8,4,[0.6088 0.0808],[0.02256901 0.03775394],[0.579 0.009],[0.634 0.112]
9,5,[0.6202 0.1962],[0.02245351 0.1886493 ],[0.586 0.065],[0.656 0.57 ]
10,3,[0.6204 0.159 ],[0.0160075  0.14952592],[0.606 0.002],[0.65  0.438]
11,5,[0.6056 0.1064],[0.02106751 0.04560088],[0.576 0.019],[0.636 0.144]
12,3,[0.6132 0.101 ],[0.02550608 0.03609986],[0.586 0.044],[0.656 0.14 ]
13,5,[0.619  0.0954],[0.02751    0.04149024],[0.572 0.032],[0.65  0.162]
14,5,[0.6306 0.1134],[0.00900222 0.02253531],[0.62  0.075],[0.642 0.139]
15,2,[0.6288 0.1092],[0.01470238 0.0236677 ],[0.6   0.069],[0.639 0.133]
16,4,[0.6136 0.071 ],[0.01415062 0.02309112],[0.596 0.032],[0.63  0.095]
17,3,[0.6194 0.0976],[0.01598249 0.01873606],[0.596 0.065],[0.643 0.117]
18,5,[0.6234 0.0842],[0.005004   0.02379412],[0.616 0.042],[0.629 0.116]
19,2,[0.6196 0.0912],[0.00387814 0.0124964 ],[0.616 0.078],[0.627 0.115]
20,5,[0.6166 0.0846],[0.01134196 0.04191706],[0.598 0.021],[0.63  0.138]
21,3,[0.6152 0.0696],[0.00957914 0.0305588 ],[0.6   0.021],[0.628 0.096]
22,4,[0.619  0.0842],[0.00260768 0.01337759],[0.616 0.066],[0.623 0.101]
23,4,[0.6258 0.0866],[0.00693974 0.02410477],[0.618 0.057],[0.634 0.125]
24,5,[0.6242 0.0692],[0.01096175 0.02300782],[0.614 0.041],[0.642 0.099]
25,5,[0.626  0.0906],[0.00715542 0.02149977],[0.612 0.058],[0.631 0.114]
