gen,nevals,avg,std,min,max
0,50,[0.60712 0.14916],[0.02658393 0.182774  ],[0.549 0.005],[0.656 1.076]
1,4,[0.6154 0.1108],[0.03153157 0.03597444],[0.579 0.08 ],[0.661 0.173]
2,5,[0.6104 0.1104],[0.02757245 0.03031567],[0.578 0.059],[0.655 0.151]
3,5,[0.6214 0.1336],[0.02849982 0.0237958 ],[0.588 0.095],[0.671 0.157]
4,4,[0.601  0.0814],[0.03681304 0.04287937],[0.565 0.013],[0.671 0.147]
5,4,[0.6098 0.0718],[0.03463178 0.03457976],[0.566 0.009],[0.654 0.111]
6,4,[0.5938 0.5554],[0.04117475 0.59626625],[0.547 0.039],[0.664 1.522]
7,5,[0.606  0.0976],[0.04225163 0.05923715],[0.568 0.005],[0.663 0.164]
8,4,[0.6108 0.108 ],[0.04041485 0.07697792],[0.569 0.02 ],[0.667 0.213]
9,5,[0.6372 0.1362],[0.023995   0.04121844],[0.6   0.058],[0.661 0.171]
10,2,[0.6194 0.1282],[0.03232708 0.03558314],[0.581 0.063],[0.661 0.171]
11,3,[0.5812 0.2286],[0.0151842  0.32463185],[0.554 0.004],[0.599 0.872]
12,4,[0.6008 0.1074],[0.01107068 0.04033163],[0.581 0.063],[0.614 0.179]
13,4,[0.595  0.2032],[0.01325142 0.16407486],[0.579 0.097],[0.614 0.528]
14,5,[0.5886 0.0872],[0.00928655 0.0142464 ],[0.574 0.074],[0.6   0.112]
15,5,[0.5964 0.112 ],[0.00993177 0.03314815],[0.585 0.078],[0.608 0.165]
16,2,[0.588  0.0898],[0.00758947 0.016179  ],[0.582 0.078],[0.603 0.119]
17,2,[0.5916 0.0814],[0.00838093 0.01361764],[0.585 0.066],[0.605 0.107]
18,5,[0.5974 0.082 ],[0.00866256 0.03664424],[0.582 0.015],[0.607 0.117]
19,3,[0.5962 0.1126],[0.00910824 0.01065082],[0.585 0.103],[0.607 0.132]
20,4,[0.5892 0.0994],[0.02101809 0.02065527],[0.549 0.073],[0.609 0.132]
21,3,[0.5998 0.0696],[0.00655439 0.00786384],[0.594 0.059],[0.612 0.082]
22,3,[0.5952 0.0764],[0.00348712 0.01502797],[0.591 0.049],[0.601 0.092]
23,4,[0.5992 0.0866],[0.00691086 0.0160574 ],[0.592 0.061],[0.609 0.111]
24,5,[0.5988 0.0852],[0.00785875 0.02946455],[0.586 0.05 ],[0.608 0.13 ]
25,4,[0.6088 0.0992],[0.01006777 0.02147929],[0.593 0.072],[0.624 0.13 ]
