gen,nevals,avg,std,min,max
0,50,[0.62282 0.1112 ],[0.02737787 0.04504842],[0.546 0.009],[0.674 0.191]
1,5,[0.6136 0.1008],[0.02813254 0.04057783],[0.587 0.039],[0.668 0.167]
2,5,[0.6142 0.1192],[0.03251707 0.0492926 ],[0.595 0.046],[0.679 0.187]
3,4,[0.6418 0.136 ],[0.02270154 0.0286007 ],[0.598 0.108],[0.662 0.19 ]
4,4,[0.6154 0.1024],[0.02744157 0.05914254],[0.576 0.001],[0.645 0.186]
5,4,[0.6014 0.2308],[0.03298242 0.29984089],[0.542 0.001],[0.639 0.822]
6,3,[0.599  0.0562],[0.03588872 0.05849923],[0.542 0.001],[0.654 0.164]
7,4,[0.625 0.105],[0.04674184 0.06296348],[0.542 0.001],[0.666 0.182]
8,5,[0.6062 0.1052],[0.02576354 0.05336441],[0.574 0.054],[0.64  0.173]
9,3,[0.6048 0.098 ],[0.03203998 0.06356414],[0.574 0.018],[0.659 0.185]
10,5,[0.6156 0.1   ],[0.04098097 0.05010788],[0.546 0.004],[0.659 0.142]
11,5,[0.641  0.1308],[0.02419091 0.03805995],[0.609 0.064],[0.668 0.182]
12,5,[0.6216 0.1286],[0.02279123 0.03622485],[0.59  0.084],[0.652 0.181]
13,3,[0.6186 0.1226],[0.02803284 0.05148437],[0.581 0.077],[0.658 0.19 ]
14,5,[0.629  0.1376],[0.02536927 0.04340323],[0.6   0.076],[0.665 0.198]
15,4,[0.6234 0.1438],[0.02724408 0.02673126],[0.59  0.116],[0.656 0.18 ]
16,4,[0.618  0.1144],[0.01889974 0.05323382],[0.598 0.03 ],[0.651 0.18 ]
17,4,[0.63   0.1414],[0.01447757 0.0466759 ],[0.606 0.087],[0.646 0.215]
18,4,[0.6222 0.0992],[0.0250711  0.05119922],[0.581 0.016],[0.65  0.153]
19,3,[0.6264 0.097 ],[0.02830265 0.06522883],[0.592 0.016],[0.672 0.177]
20,3,[0.6226 0.1116],[0.03553365 0.07195443],[0.583 0.023],[0.672 0.21 ]
21,4,[0.614 0.122],[0.03102902 0.0458083 ],[0.583 0.073],[0.67  0.193]
22,4,[0.609  0.1122],[0.03099032 0.02167395],[0.583 0.097],[0.669 0.155]
23,4,[0.5986 0.0982],[0.00652993 0.01658192],[0.588 0.068],[0.605 0.113]
24,3,[0.607  0.1138],[0.00817313 0.02184857],[0.594 0.093],[0.618 0.144]
25,2,[0.6068 0.1302],[0.0084947  0.02681343],[0.593 0.093],[0.618 0.156]
