accuracy,recall,precision,f1,mcc,spd,aod,eod
0.649,0.648,0.648,0.648,0.296,0.148,0.114,0.086
0.649,0.648,0.648,0.648,0.295,0.139,0.105,0.077
0.644,0.638,0.644,0.638,0.282,0.049,0.08,0.121
0.657,0.651,0.659,0.65,0.31,0.103,0.073,0.023
0.649,0.648,0.648,0.648,0.297,0.139,0.105,0.074
0.651,0.641,0.659,0.636,0.3,0.003,0.033,0.051
0.652,0.65,0.65,0.65,0.3,0.069,0.04,0.014
0.648,0.647,0.647,0.647,0.294,0.16,0.128,0.092
0.656,0.65,0.658,0.649,0.308,0.102,0.072,0.023
0.66,0.655,0.661,0.654,0.315,0.168,0.14,0.079
0.654,0.644,0.66,0.641,0.304,0.031,0.003,0.035
0.653,0.65,0.651,0.65,0.301,0.043,0.013,0.039
0.648,0.647,0.647,0.647,0.293,0.131,0.099,0.064
0.668,0.666,0.667,0.666,0.333,0.068,0.02,0.004
0.675,0.674,0.674,0.674,0.348,0.149,0.094,0.089
0.674,0.674,0.673,0.673,0.347,0.157,0.103,0.094
0.675,0.674,0.674,0.674,0.348,0.157,0.101,0.102
0.668,0.667,0.667,0.667,0.334,0.064,0.016,0.009
0.673,0.672,0.672,0.672,0.343,0.12,0.068,0.054
0.678,0.677,0.677,0.677,0.354,0.214,0.157,0.159
0.681,0.675,0.682,0.675,0.358,0.168,0.12,0.092
0.687,0.68,0.692,0.679,0.371,0.086,0.029,0.023
0.686,0.679,0.691,0.678,0.37,0.086,0.028,0.023
0.668,0.664,0.669,0.663,0.332,0.016,0.061,0.1
0.679,0.673,0.682,0.672,0.355,0.163,0.116,0.086
0.668,0.664,0.668,0.664,0.332,0.012,0.057,0.096
0.682,0.676,0.685,0.676,0.362,0.197,0.148,0.124
0.675,0.675,0.674,0.674,0.349,0.148,0.093,0.088
0.668,0.667,0.667,0.667,0.334,0.065,0.017,0.008
0.674,0.673,0.673,0.673,0.346,0.159,0.107,0.096
0.672,0.671,0.671,0.671,0.342,0.095,0.045,0.024
0.675,0.674,0.674,0.674,0.348,0.142,0.088,0.081
0.678,0.677,0.677,0.677,0.354,0.182,0.127,0.123
0.678,0.673,0.68,0.672,0.352,0.174,0.13,0.091
0.683,0.677,0.687,0.677,0.364,0.126,0.071,0.059
0.683,0.677,0.686,0.676,0.363,0.147,0.095,0.077
0.673,0.671,0.671,0.671,0.343,0.096,0.045,0.024
0.67,0.669,0.669,0.669,0.338,0.079,0.029,0.008
0.682,0.676,0.685,0.676,0.362,0.134,0.08,0.068
0.682,0.674,0.69,0.671,0.363,0.038,0.018,0.026
0.685,0.679,0.689,0.678,0.367,0.099,0.041,0.038
0.675,0.674,0.674,0.674,0.348,0.153,0.098,0.093
0.673,0.671,0.671,0.671,0.343,0.093,0.043,0.022
0.666,0.663,0.664,0.663,0.327,0.044,0.004,0.025
0.684,0.678,0.688,0.677,0.366,0.099,0.043,0.036
0.681,0.675,0.685,0.674,0.36,0.116,0.063,0.048
0.67,0.666,0.67,0.667,0.337,0.011,0.037,0.067
0.669,0.665,0.668,0.665,0.333,0.018,0.029,0.058
0.671,0.67,0.67,0.67,0.339,0.094,0.043,0.024
0.672,0.671,0.671,0.671,0.342,0.096,0.046,0.026
0.685,0.679,0.689,0.678,0.368,0.097,0.041,0.033
0.682,0.676,0.685,0.676,0.362,0.123,0.07,0.056
0.677,0.677,0.676,0.676,0.353,0.176,0.119,0.12
0.673,0.672,0.672,0.672,0.343,0.111,0.059,0.047
0.683,0.675,0.694,0.672,0.368,0.036,0.022,0.024
0.681,0.675,0.684,0.674,0.359,0.143,0.092,0.073
0.673,0.672,0.672,0.672,0.344,0.125,0.073,0.059
0.677,0.676,0.676,0.676,0.353,0.196,0.139,0.145
0.674,0.673,0.673,0.673,0.345,0.119,0.067,0.054
0.673,0.672,0.672,0.672,0.343,0.111,0.059,0.047
0.673,0.672,0.672,0.672,0.344,0.17,0.116,0.113
0.671,0.66,0.689,0.653,0.348,0.019,0.075,0.067
0.675,0.674,0.674,0.674,0.348,0.15,0.095,0.09
0.682,0.676,0.686,0.676,0.362,0.122,0.069,0.055
0.667,0.664,0.666,0.665,0.33,0.041,0.007,0.031
0.686,0.679,0.69,0.678,0.369,0.089,0.031,0.028
0.673,0.673,0.672,0.672,0.345,0.159,0.106,0.098
0.682,0.676,0.685,0.675,0.361,0.142,0.091,0.072
0.681,0.675,0.683,0.675,0.358,0.191,0.144,0.111
0.675,0.675,0.674,0.674,0.349,0.146,0.092,0.083
0.681,0.675,0.683,0.674,0.358,0.127,0.073,0.062
0.68,0.674,0.682,0.673,0.356,0.158,0.111,0.08
0.682,0.676,0.686,0.676,0.362,0.126,0.071,0.061
0.683,0.677,0.687,0.677,0.364,0.127,0.073,0.061
0.684,0.678,0.688,0.677,0.365,0.097,0.041,0.034
0.676,0.676,0.676,0.676,0.352,0.191,0.135,0.135
0.68,0.679,0.679,0.679,0.358,0.216,0.159,0.163
0.68,0.674,0.683,0.674,0.357,0.165,0.116,0.09
0.677,0.667,0.691,0.662,0.357,0.013,0.045,0.039
0.675,0.674,0.674,0.674,0.348,0.159,0.105,0.096
0.683,0.677,0.688,0.676,0.364,0.087,0.032,0.02
0.675,0.674,0.674,0.674,0.348,0.14,0.085,0.082
0.674,0.673,0.673,0.673,0.345,0.11,0.058,0.044
0.684,0.677,0.688,0.676,0.366,0.192,0.143,0.115
0.684,0.678,0.689,0.677,0.367,0.094,0.038,0.03
0.68,0.674,0.684,0.673,0.357,0.176,0.13,0.094
0.668,0.666,0.666,0.666,0.332,0.063,0.015,0.009
0.675,0.675,0.674,0.674,0.349,0.139,0.084,0.081
0.68,0.679,0.679,0.679,0.357,0.212,0.155,0.159
0.673,0.672,0.672,0.672,0.344,0.094,0.043,0.022
0.674,0.674,0.673,0.673,0.347,0.152,0.097,0.093
0.68,0.679,0.679,0.679,0.358,0.198,0.141,0.143
0.68,0.674,0.682,0.673,0.356,0.146,0.095,0.079
0.672,0.671,0.671,0.671,0.342,0.116,0.065,0.048
0.679,0.673,0.682,0.673,0.355,0.151,0.101,0.08
0.674,0.673,0.673,0.673,0.345,0.11,0.058,0.044
0.674,0.674,0.673,0.673,0.347,0.146,0.092,0.085
0.673,0.672,0.672,0.672,0.343,0.103,0.052,0.034
0.674,0.673,0.673,0.673,0.347,0.144,0.09,0.083
0.673,0.672,0.672,0.672,0.344,0.177,0.123,0.119
0.681,0.675,0.684,0.674,0.358,0.149,0.099,0.076
0.672,0.671,0.67,0.671,0.341,0.116,0.065,0.049
0.674,0.673,0.673,0.673,0.346,0.151,0.097,0.093
0.678,0.672,0.681,0.671,0.353,0.156,0.107,0.085
0.667,0.666,0.666,0.666,0.331,0.065,0.017,0.006
0.675,0.675,0.674,0.674,0.349,0.136,0.081,0.075
0.675,0.674,0.674,0.674,0.348,0.145,0.091,0.083
0.673,0.672,0.672,0.672,0.344,0.158,0.103,0.101
0.683,0.677,0.686,0.676,0.363,0.107,0.052,0.042
0.68,0.679,0.679,0.679,0.357,0.197,0.14,0.14
0.668,0.665,0.667,0.665,0.331,0.036,0.012,0.036
0.677,0.677,0.676,0.676,0.353,0.19,0.134,0.132
0.674,0.673,0.673,0.673,0.346,0.146,0.092,0.086
0.677,0.677,0.676,0.677,0.353,0.199,0.143,0.146
0.677,0.668,0.691,0.664,0.358,0.011,0.045,0.046
0.665,0.662,0.664,0.662,0.326,0.041,0.007,0.028
0.679,0.678,0.678,0.678,0.355,0.2,0.143,0.147
0.677,0.677,0.676,0.676,0.353,0.186,0.129,0.132
0.669,0.668,0.668,0.668,0.336,0.071,0.021,0.001
0.676,0.675,0.675,0.675,0.351,0.183,0.127,0.127
0.676,0.675,0.675,0.675,0.35,0.161,0.108,0.098
0.671,0.669,0.67,0.67,0.339,0.09,0.039,0.02
0.674,0.673,0.673,0.673,0.346,0.14,0.086,0.079
0.68,0.679,0.679,0.679,0.357,0.197,0.14,0.14
0.673,0.671,0.671,0.671,0.343,0.096,0.045,0.024
0.677,0.676,0.676,0.676,0.352,0.174,0.117,0.119
0.676,0.676,0.675,0.675,0.351,0.187,0.133,0.129
0.676,0.676,0.675,0.675,0.351,0.191,0.136,0.134
0.676,0.675,0.675,0.675,0.35,0.189,0.134,0.133
0.677,0.676,0.676,0.676,0.352,0.181,0.125,0.125
0.679,0.678,0.678,0.678,0.355,0.204,0.147,0.151
0.671,0.667,0.671,0.667,0.338,0.008,0.039,0.073
0.679,0.678,0.678,0.678,0.356,0.206,0.149,0.153
0.677,0.676,0.676,0.676,0.352,0.185,0.131,0.126
0.674,0.673,0.673,0.673,0.347,0.145,0.091,0.086
0.679,0.678,0.678,0.678,0.355,0.214,0.158,0.159
0.677,0.677,0.676,0.676,0.353,0.179,0.124,0.12
0.673,0.672,0.672,0.672,0.344,0.157,0.104,0.097
0.679,0.678,0.678,0.678,0.356,0.227,0.173,0.166
0.683,0.675,0.693,0.673,0.367,0.04,0.017,0.022
0.671,0.667,0.67,0.667,0.338,0.022,0.026,0.055
0.677,0.677,0.676,0.676,0.353,0.197,0.14,0.143
0.678,0.677,0.677,0.677,0.354,0.205,0.147,0.153
0.678,0.677,0.677,0.677,0.354,0.2,0.143,0.146
0.673,0.663,0.688,0.657,0.35,0.004,0.053,0.043
0.683,0.676,0.687,0.675,0.363,0.191,0.141,0.119
0.672,0.667,0.673,0.667,0.34,0.008,0.055,0.09
0.67,0.666,0.671,0.666,0.337,0.011,0.057,0.093
0.672,0.667,0.673,0.666,0.34,0.029,0.074,0.118
0.673,0.662,0.688,0.657,0.349,0.004,0.054,0.043
0.675,0.665,0.689,0.66,0.353,0.008,0.05,0.041
0.668,0.667,0.667,0.667,0.334,0.077,0.029,0.005
0.68,0.671,0.693,0.667,0.363,0.021,0.037,0.035
0.68,0.67,0.693,0.666,0.362,0.019,0.039,0.036
0.672,0.662,0.688,0.656,0.348,0.002,0.056,0.044
0.672,0.662,0.687,0.656,0.348,0.003,0.054,0.043
0.686,0.679,0.69,0.678,0.369,0.088,0.03,0.026
0.672,0.661,0.687,0.655,0.347,0.007,0.063,0.057
0.665,0.653,0.684,0.645,0.335,0.035,0.09,0.08
0.671,0.661,0.685,0.655,0.345,0.001,0.057,0.05
0.684,0.678,0.688,0.677,0.365,0.101,0.045,0.038
0.67,0.66,0.688,0.653,0.346,0.015,0.071,0.063
0.673,0.663,0.687,0.657,0.349,0.003,0.054,0.046
0.664,0.663,0.662,0.662,0.325,0.202,0.175,0.127
0.654,0.637,0.655,0.635,0.292,0.051,0.024,0.004
0.664,0.655,0.66,0.655,0.315,0.184,0.16,0.109
0.663,0.66,0.66,0.66,0.321,0.24,0.216,0.16
0.66,0.657,0.656,0.657,0.313,0.14,0.115,0.063
0.661,0.659,0.658,0.658,0.317,0.165,0.138,0.092
0.664,0.655,0.66,0.655,0.315,0.206,0.184,0.123
0.665,0.663,0.662,0.662,0.325,0.225,0.198,0.15
0.662,0.659,0.659,0.659,0.318,0.175,0.149,0.097
0.664,0.661,0.661,0.661,0.322,0.276,0.255,0.189
0.665,0.664,0.662,0.663,0.326,0.271,0.246,0.193
0.662,0.651,0.66,0.651,0.31,0.138,0.113,0.067
0.665,0.662,0.661,0.662,0.324,0.277,0.257,0.187
0.659,0.656,0.656,0.656,0.312,0.142,0.117,0.065
0.666,0.657,0.663,0.658,0.319,0.225,0.204,0.139
0.664,0.651,0.662,0.651,0.313,0.117,0.092,0.043
0.659,0.644,0.659,0.643,0.303,0.088,0.062,0.021
0.663,0.654,0.66,0.655,0.314,0.184,0.161,0.106
0.661,0.651,0.658,0.651,0.309,0.166,0.141,0.095
0.648,0.641,0.644,0.641,0.285,0.021,0.002,0.063
0.668,0.659,0.664,0.659,0.323,0.212,0.19,0.127
0.663,0.65,0.661,0.65,0.311,0.122,0.096,0.051
0.648,0.638,0.644,0.638,0.282,0.021,0.039,0.108
0.663,0.65,0.661,0.65,0.311,0.118,0.093,0.046
0.65,0.631,0.656,0.626,0.285,0.016,0.043,0.068
0.66,0.65,0.656,0.65,0.306,0.189,0.167,0.11
0.662,0.659,0.659,0.659,0.317,0.176,0.149,0.102
0.661,0.649,0.658,0.649,0.307,0.132,0.107,0.06
0.649,0.641,0.645,0.641,0.286,0.004,0.015,0.083
0.654,0.65,0.651,0.65,0.301,0.094,0.071,0.014
0.661,0.659,0.658,0.658,0.317,0.186,0.162,0.106
0.662,0.659,0.659,0.659,0.318,0.134,0.108,0.057
0.66,0.657,0.657,0.657,0.313,0.129,0.103,0.055
0.662,0.65,0.66,0.65,0.31,0.125,0.099,0.055
0.654,0.649,0.65,0.649,0.298,0.073,0.051,0.01
0.656,0.651,0.652,0.652,0.303,0.066,0.043,0.016
0.661,0.647,0.66,0.647,0.306,0.098,0.074,0.025
0.666,0.663,0.662,0.663,0.325,0.267,0.244,0.182
0.656,0.65,0.652,0.65,0.301,0.051,0.029,0.032
0.66,0.657,0.657,0.657,0.314,0.133,0.107,0.059
0.66,0.65,0.657,0.65,0.306,0.176,0.153,0.099
0.662,0.651,0.66,0.651,0.31,0.138,0.113,0.067
0.66,0.656,0.656,0.656,0.313,0.131,0.105,0.057
0.661,0.648,0.659,0.648,0.308,0.081,0.053,0.017
0.646,0.635,0.642,0.635,0.276,0.054,0.069,0.148
0.666,0.663,0.662,0.663,0.325,0.272,0.252,0.181
0.663,0.661,0.66,0.66,0.321,0.193,0.165,0.119
0.643,0.63,0.64,0.63,0.27,0.075,0.091,0.16
0.665,0.662,0.662,0.662,0.324,0.271,0.251,0.181
0.659,0.645,0.659,0.644,0.303,0.093,0.068,0.026
0.648,0.637,0.645,0.637,0.281,0.037,0.054,0.124
0.65,0.631,0.655,0.626,0.285,0.008,0.035,0.061
0.661,0.65,0.658,0.65,0.307,0.151,0.127,0.08
0.665,0.662,0.662,0.662,0.324,0.242,0.216,0.165
0.66,0.657,0.657,0.657,0.314,0.139,0.114,0.061
0.654,0.649,0.65,0.65,0.299,0.073,0.052,0.01
0.647,0.636,0.643,0.636,0.278,0.049,0.065,0.14
0.655,0.639,0.656,0.638,0.295,0.061,0.034,0.0
0.662,0.66,0.659,0.659,0.318,0.188,0.162,0.11
0.661,0.65,0.658,0.65,0.307,0.155,0.131,0.084
0.662,0.659,0.659,0.659,0.318,0.153,0.126,0.079
0.651,0.645,0.647,0.645,0.292,0.033,0.014,0.057
0.666,0.657,0.662,0.658,0.319,0.193,0.169,0.115
0.663,0.661,0.66,0.66,0.321,0.207,0.18,0.13
0.66,0.657,0.656,0.656,0.313,0.132,0.106,0.059
0.66,0.658,0.657,0.658,0.316,0.191,0.165,0.115
0.656,0.652,0.652,0.652,0.304,0.094,0.072,0.012
0.662,0.66,0.659,0.659,0.319,0.161,0.134,0.087
0.655,0.651,0.651,0.651,0.301,0.086,0.064,0.003
0.656,0.653,0.653,0.653,0.306,0.1,0.078,0.018
0.665,0.663,0.662,0.662,0.325,0.229,0.203,0.152
0.665,0.662,0.662,0.662,0.324,0.26,0.237,0.178
0.661,0.658,0.658,0.658,0.316,0.133,0.107,0.057
0.66,0.656,0.656,0.656,0.313,0.131,0.105,0.057
0.666,0.662,0.662,0.662,0.325,0.227,0.201,0.149
0.665,0.663,0.662,0.662,0.324,0.262,0.238,0.179
0.656,0.65,0.652,0.651,0.302,0.066,0.043,0.014
0.65,0.646,0.646,0.646,0.292,0.055,0.035,0.031
0.665,0.662,0.662,0.662,0.324,0.263,0.238,0.182
0.652,0.633,0.655,0.63,0.287,0.031,0.007,0.032
0.665,0.662,0.661,0.662,0.323,0.26,0.236,0.178
0.664,0.661,0.661,0.661,0.322,0.271,0.249,0.184
0.666,0.657,0.663,0.657,0.319,0.238,0.216,0.157
0.663,0.661,0.66,0.661,0.322,0.211,0.184,0.134
0.665,0.655,0.662,0.656,0.317,0.223,0.203,0.135
0.666,0.663,0.663,0.663,0.326,0.266,0.243,0.181
0.66,0.658,0.657,0.657,0.315,0.142,0.117,0.064
0.665,0.661,0.661,0.661,0.322,0.21,0.184,0.134
0.66,0.657,0.657,0.657,0.314,0.134,0.108,0.06
0.661,0.657,0.657,0.657,0.315,0.131,0.105,0.056
0.662,0.66,0.66,0.66,0.32,0.201,0.175,0.124
0.663,0.654,0.66,0.654,0.314,0.202,0.18,0.12
0.665,0.662,0.662,0.662,0.324,0.268,0.246,0.181
0.67,0.661,0.668,0.661,0.328,0.257,0.236,0.169
0.665,0.662,0.661,0.662,0.323,0.246,0.221,0.167
0.651,0.643,0.647,0.643,0.289,0.011,0.008,0.073
0.667,0.664,0.663,0.664,0.327,0.263,0.239,0.181
0.653,0.646,0.648,0.647,0.294,0.045,0.024,0.036
0.663,0.66,0.66,0.66,0.319,0.269,0.248,0.181
0.666,0.663,0.663,0.663,0.326,0.272,0.249,0.187
0.665,0.662,0.662,0.662,0.323,0.23,0.205,0.149
0.664,0.661,0.661,0.661,0.322,0.25,0.227,0.164
0.667,0.663,0.663,0.663,0.327,0.229,0.203,0.152
0.666,0.663,0.662,0.663,0.325,0.262,0.238,0.181
0.667,0.664,0.664,0.664,0.328,0.269,0.246,0.183
0.668,0.666,0.665,0.665,0.331,0.28,0.258,0.189
0.665,0.662,0.661,0.662,0.323,0.256,0.233,0.172
0.666,0.663,0.663,0.663,0.326,0.277,0.257,0.186
0.665,0.662,0.661,0.661,0.323,0.201,0.173,0.127
0.665,0.662,0.662,0.662,0.324,0.271,0.251,0.181
0.665,0.662,0.661,0.661,0.323,0.271,0.25,0.181
0.656,0.65,0.652,0.65,0.302,0.052,0.03,0.034
0.665,0.661,0.661,0.661,0.323,0.263,0.239,0.179
0.666,0.663,0.663,0.663,0.326,0.277,0.257,0.186
0.667,0.664,0.664,0.664,0.328,0.283,0.262,0.19
0.662,0.652,0.659,0.652,0.311,0.172,0.149,0.096
0.666,0.663,0.662,0.663,0.325,0.28,0.258,0.193
0.664,0.661,0.661,0.661,0.321,0.261,0.237,0.178
0.656,0.651,0.652,0.651,0.303,0.056,0.034,0.028
0.663,0.66,0.66,0.66,0.32,0.219,0.192,0.145
0.65,0.643,0.646,0.644,0.289,0.021,0.003,0.067
0.665,0.662,0.662,0.662,0.324,0.271,0.251,0.181
0.666,0.663,0.662,0.663,0.325,0.29,0.27,0.198
0.665,0.655,0.661,0.656,0.316,0.208,0.186,0.127
0.663,0.661,0.66,0.66,0.321,0.248,0.225,0.167
0.666,0.657,0.662,0.657,0.319,0.208,0.187,0.121
0.66,0.657,0.656,0.657,0.313,0.14,0.115,0.063
0.651,0.645,0.647,0.645,0.291,0.033,0.015,0.054
0.666,0.663,0.663,0.663,0.326,0.243,0.216,0.166
0.66,0.657,0.657,0.657,0.314,0.139,0.114,0.061
0.665,0.655,0.662,0.656,0.317,0.214,0.193,0.131
0.66,0.657,0.656,0.657,0.313,0.14,0.115,0.063
0.656,0.652,0.653,0.652,0.305,0.091,0.068,0.009
0.665,0.662,0.661,0.661,0.323,0.243,0.219,0.164
0.664,0.661,0.661,0.661,0.322,0.179,0.152,0.105
0.661,0.659,0.658,0.659,0.317,0.214,0.189,0.137
0.655,0.649,0.651,0.65,0.3,0.059,0.037,0.026
0.654,0.648,0.65,0.648,0.298,0.047,0.026,0.036
0.663,0.661,0.66,0.66,0.321,0.245,0.22,0.167
0.664,0.663,0.661,0.662,0.324,0.217,0.19,0.144
