gen,nevals,avg,std,min,max
0,50,[0.8805  0.23552],[0.02225062 0.12470016],[0.807 0.   ],[0.9   0.496]
1,5,[0.8846 0.1984],[0.00995188 0.107088  ],[0.867 0.112],[0.898 0.354]
2,4,[0.8852 0.1972],[0.00890842 0.10391227],[0.87  0.112],[0.898 0.338]
3,4,[0.8842 0.1708],[0.0036     0.11660257],[0.877 0.112],[0.886 0.404]
4,5,[0.8824 0.2164],[0.00542586 0.12976533],[0.872 0.112],[0.886 0.408]
5,5,[0.8876 0.1144],[0.0032 0.0048],[0.886 0.112],[0.894 0.124]
6,5,[0.8874 0.1152],[0.0028     0.00545527],[0.886 0.112],[0.893 0.126]
7,5,[0.8866 0.142 ],[0.0012     0.05900508],[0.886 0.112],[0.889 0.26 ]
8,4,[0.8868 0.1744],[0.0009798  0.07480535],[0.886 0.112],[0.888 0.268]
9,3,[0.887 0.174],[0.00126491 0.07593682],[0.886 0.112],[0.889 0.268]
10,5,[0.8898 0.2568],[0.00331059 0.08144299],[0.886 0.114],[0.896 0.368]
11,5,[0.8862 0.2564],[0.00376298 0.08391806],[0.879 0.114],[0.889 0.378]
12,4,[0.8856 0.3528],[0.00608605 0.05680282],[0.88  0.264],[0.896 0.412]
13,4,[0.8704 0.3536],[0.02636361 0.04603303],[0.818 0.266],[0.889 0.4  ]
14,3,[0.8562 0.3856],[0.03038026 0.02260619],[0.818 0.358],[0.881 0.416]
15,4,[0.8488 0.2952],[0.03664642 0.09941911],[0.815 0.118],[0.896 0.4  ]
16,5,[0.8482 0.3506],[0.031562   0.12013592],[0.818 0.119],[0.891 0.47 ]
17,4,[0.8576 0.3096],[0.03454041 0.10232028],[0.813 0.118],[0.891 0.388]
18,5,[0.8448 0.3118],[0.03456241 0.10055128],[0.815 0.119],[0.891 0.402]
19,5,[0.858  0.2586],[0.03341257 0.12040864],[0.816 0.118],[0.891 0.42 ]
20,3,[0.8758 0.1948],[0.0294102  0.09555396],[0.817 0.118],[0.891 0.342]
21,4,[0.8766 0.1976],[0.02731007 0.09977695],[0.822 0.118],[0.891 0.362]
22,5,[0.8898 0.2072],[0.0009798  0.07131732],[0.889 0.119],[0.891 0.27 ]
23,5,[0.889  0.1466],[0.00189737 0.0558412 ],[0.886 0.112],[0.891 0.258]
24,3,[0.8904 0.1468],[0.0012     0.05561079],[0.888 0.118],[0.891 0.258]
25,4,[0.889 0.116],[0.00244949 0.00328634],[0.886 0.112],[0.891 0.119]
