gen,nevals,avg,std,min,max
0,50,[0.87688 0.24954],[0.02124395 0.13609779],[0.815 0.   ],[0.895 0.46 ]
1,4,[0.8862 0.2514],[0.00708237 0.12448229],[0.875 0.086],[0.894 0.372]
2,4,[0.8896 0.197 ],[0.00449889 0.11038116],[0.882 0.086],[0.894 0.37 ]
3,3,[0.892  0.2028],[0.00268328 0.10062087],[0.887 0.117],[0.895 0.328]
4,5,[0.8896 0.1482],[0.00445421 0.07513295],[0.882 0.086],[0.893 0.296]
5,5,[0.8882 0.095 ],[0.00861162 0.04762352],[0.871 0.   ],[0.893 0.123]
6,4,[0.8818 0.0646],[0.00962081 0.05407254],[0.871 0.   ],[0.893 0.12 ]
7,3,[0.8858 0.0886],[0.00835225 0.04613719],[0.871 0.   ],[0.892 0.121]
8,5,[0.8912 0.1184],[0.00172047 0.00149666],[0.888 0.116],[0.893 0.12 ]
9,5,[0.892  0.1202],[0.         0.00203961],[0.892 0.118],[0.892 0.124]
10,2,[0.892  0.1198],[0.         0.00132665],[0.892 0.118],[0.892 0.122]
11,4,[0.8916 0.1208],[0.0004899  0.00263818],[0.891 0.119],[0.892 0.126]
12,3,[0.8916 0.1218],[0.0004899 0.0024   ],[0.891 0.119],[0.892 0.126]
13,5,[0.89  0.113],[0.004      0.01374045],[0.882 0.086],[0.892 0.122]
14,4,[0.8922 0.1464],[0.00074833 0.05787089],[0.891 0.114],[0.893 0.262]
15,5,[0.8924 0.1178],[0.0008    0.0051923],[0.892 0.109],[0.894 0.123]
16,4,[0.8918 0.1212],[0.0004     0.00331059],[0.891 0.115],[0.892 0.125]
17,4,[0.878  0.2758],[0.02750273 0.0963751 ],[0.823 0.115],[0.892 0.41 ]
18,4,[0.8764 0.2072],[0.0312     0.11765611],[0.814 0.115],[0.892 0.41 ]
19,3,[0.878 0.16 ],[0.02850263 0.08501529],[0.821 0.115],[0.893 0.33 ]
20,4,[0.8682 0.165 ],[0.04324535 0.10398846],[0.782 0.094],[0.893 0.372]
21,5,[0.8596 0.2004],[0.0361696 0.112126 ],[0.814 0.093],[0.892 0.376]
22,4,[0.871  0.2246],[0.03121538 0.14162429],[0.812 0.116],[0.893 0.476]
23,2,[0.8712 0.2326],[0.0310316  0.14717554],[0.812 0.116],[0.893 0.476]
24,3,[0.872  0.1994],[0.02985967 0.09856287],[0.815 0.119],[0.892 0.352]
25,4,[0.8872 0.1684],[0.00910824 0.09184683],[0.869 0.12 ],[0.892 0.352]
