gen,nevals,avg,std,min,max
0,50,[0.88686 0.23526],[0.01892935 0.13775294],[0.816 0.   ],[0.902 0.468]
1,3,[0.8914 0.1728],[0.00763151 0.14644371],[0.879 0.   ],[0.902 0.41 ]
2,4,[0.8858 0.1908],[0.00865794 0.19878672],[0.879 0.   ],[0.901 0.452]
3,5,[0.8898 0.211 ],[0.00854166 0.17673709],[0.879 0.   ],[0.902 0.462]
4,5,[0.888  0.2292],[0.01316055 0.11395859],[0.863 0.094],[0.901 0.35 ]
5,4,[0.8788 0.2016],[0.02877777 0.13724955],[0.822 0.092],[0.902 0.42 ]
6,4,[0.8786 0.1964],[0.02861887 0.1281961 ],[0.822 0.094],[0.901 0.392]
7,4,[0.8824 0.3608],[0.01923122 0.14476795],[0.857 0.094],[0.902 0.532]
8,4,[0.8796 0.2928],[0.01646329 0.18370672],[0.856 0.092],[0.898 0.542]
9,4,[0.8806 0.29  ],[0.01558974 0.17582264],[0.86  0.094],[0.899 0.514]
10,2,[0.8938 0.174 ],[0.00466476 0.098817  ],[0.89  0.092],[0.9   0.298]
11,4,[0.8942 0.2234],[0.00396989 0.10830993],[0.89  0.093],[0.899 0.348]
12,5,[0.895  0.2404],[0.00409878 0.13435714],[0.89  0.094],[0.899 0.45 ]
13,4,[0.8814 0.2716],[0.02705254 0.1488215 ],[0.828 0.094],[0.901 0.45 ]
14,4,[0.8932 0.2982],[0.00994786 0.15798532],[0.875 0.094],[0.901 0.476]
15,2,[0.889  0.2436],[0.01019804 0.17053047],[0.875 0.094],[0.9   0.476]
16,4,[0.8868 0.1348],[0.0064     0.08260363],[0.874 0.092],[0.89 0.3 ]
17,5,[0.8802 0.24  ],[0.00800999 0.13572325],[0.873 0.092],[0.89  0.452]
18,4,[0.8844 0.2272],[0.00806474 0.10448809],[0.875 0.094],[0.896 0.382]
19,5,[0.8816 0.1914],[0.01053755 0.14683814],[0.868 0.094],[0.896 0.484]
20,2,[0.8844 0.2506],[0.0081388  0.16684316],[0.872 0.094],[0.896 0.484]
21,4,[0.872  0.3628],[0.02529822 0.14273668],[0.822 0.094],[0.89  0.486]
22,3,[0.8714 0.4144],[0.02504077 0.1613265 ],[0.822 0.094],[0.89  0.524]
23,2,[0.8716 0.4876],[0.02485639 0.02571848],[0.822 0.452],[0.886 0.524]
24,5,[0.8624 0.4076],[0.03207865 0.08455436],[0.821 0.27 ],[0.896 0.516]
25,4,[0.8504 0.422 ],[0.03256133 0.095641  ],[0.823 0.27 ],[0.896 0.536]
