gen,nevals,avg,std,min,max
0,50,[0.88054 0.16896],[0.02173588 0.13078944],[0.817 0.   ],[0.903 0.422]
1,3,[0.871  0.1718],[0.02632869 0.14371138],[0.819 0.   ],[0.887 0.36 ]
2,3,[0.8706 0.2376],[0.02626481 0.12355501],[0.819 0.087],[0.887 0.36 ]
3,5,[0.8802 0.2108],[0.00793473 0.10401808],[0.87  0.087],[0.887 0.338]
4,4,[0.8884 0.2318],[0.00287054 0.11284751],[0.886 0.087],[0.894 0.34 ]
5,5,[0.872  0.2532],[0.02753906 0.14563708],[0.817 0.087],[0.887 0.43 ]
6,4,[0.886  0.2052],[0.0055857  0.13677924],[0.878 0.087],[0.895 0.43 ]
7,4,[0.8848 0.2568],[0.00183303 0.14115722],[0.883 0.089],[0.887 0.43 ]
8,5,[0.885  0.2874],[0.00189737 0.10084364],[0.882 0.089],[0.887 0.366]
9,4,[0.8884 0.289 ],[0.00445421 0.10077698],[0.884 0.089],[0.897 0.362]
10,2,[0.8886 0.2012],[0.00427083 0.14020756],[0.885 0.086],[0.897 0.404]
11,4,[0.8726 0.165 ],[0.02906957 0.1347442 ],[0.816 0.   ],[0.897 0.338]
12,3,[0.857  0.1588],[0.03251461 0.12817863],[0.816 0.   ],[0.887 0.312]
13,2,[0.848  0.2316],[0.03223663 0.1204485 ],[0.816 0.086],[0.887 0.364]
14,4,[0.8418 0.2544],[0.03776983 0.14405777],[0.797 0.086],[0.887 0.442]
15,4,[0.8734 0.131 ],[0.0272     0.08950084],[0.819 0.086],[0.887 0.31 ]
16,5,[0.8616 0.216 ],[0.03718925 0.10556515],[0.815 0.086],[0.901 0.312]
17,5,[0.8552 0.3192],[0.03604109 0.10416602],[0.819 0.126],[0.9   0.432]
18,3,[0.8542 0.3236],[0.03483332 0.10379518],[0.819 0.126],[0.898 0.432]
19,3,[0.8448 0.372 ],[0.0236     0.01841738],[0.833 0.344],[0.892 0.402]
20,3,[0.8386 0.3464],[0.02760145 0.02574956],[0.816 0.302],[0.892 0.374]
21,5,[0.8636 0.2782],[0.02949983 0.1064714 ],[0.826 0.087],[0.901 0.378]
22,3,[0.855  0.3344],[0.03773062 0.04598087],[0.818 0.29 ],[0.901 0.402]
23,5,[0.8256 0.356 ],[0.00717217 0.03544009],[0.815 0.29 ],[0.834 0.388]
24,3,[0.8272 0.3532],[0.00673498 0.02569358],[0.818 0.304],[0.833 0.374]
25,4,[0.824  0.3452],[0.00505964 0.0422109 ],[0.818 0.298],[0.833 0.412]
