gen,nevals,avg,std,min,max
0,50,[0.87398 0.19224],[0.02539015 0.12112036],[0.801 0.   ],[0.896 0.41 ]
1,4,[0.8886 0.1756],[0.00445421 0.13229906],[0.885 0.105],[0.895 0.44 ]
2,3,[0.8886 0.164 ],[0.00445421 0.11113235],[0.885 0.105],[0.895 0.386]
3,4,[0.885 0.105],[0.00000000e+00 1.38777878e-17],[0.885 0.105],[0.885 0.105]
4,3,[0.872 0.17 ],[0.026 0.13 ],[0.82  0.105],[0.885 0.43 ]
5,5,[0.885 0.105],[0.00000000e+00 1.38777878e-17],[0.885 0.105],[0.885 0.105]
6,5,[0.885 0.105],[0.00000000e+00 1.38777878e-17],[0.885 0.105],[0.885 0.105]
7,5,[0.8828 0.0838],[0.0044     0.04190179],[0.874 0.   ],[0.885 0.105]
8,3,[0.8808 0.0628],[0.00556417 0.05127729],[0.874 0.   ],[0.886 0.105]
9,3,[0.8806 0.0628],[0.00538888 0.05127729],[0.874 0.   ],[0.885 0.105]
10,4,[0.8868 0.1066],[0.0036     0.00372022],[0.885 0.104],[0.894 0.114]
11,4,[0.888  0.1082],[0.00379473 0.00396989],[0.885 0.105],[0.894 0.114]
12,5,[0.885 0.125],[0.00695701 0.10104454],[0.874 0.   ],[0.896 0.31 ]
13,5,[0.885 0.105],[0.00000000e+00 1.38777878e-17],[0.885 0.105],[0.885 0.105]
14,4,[0.8788 0.15  ],[0.0124 0.09  ],[0.854 0.105],[0.885 0.33 ]
15,4,[0.8722 0.2114],[0.01567673 0.13177951],[0.853 0.105],[0.885 0.402]
16,4,[0.8678 0.2886],[0.01596747 0.09544339],[0.852 0.105],[0.889 0.378]
17,5,[0.869  0.3524],[0.01693517 0.02902137],[0.853 0.316],[0.89 0.4 ]
18,3,[0.8482 0.3484],[0.01384774 0.03248138],[0.821 0.298],[0.86 0.4 ]
19,4,[0.8468 0.3544],[0.01290581 0.0385829 ],[0.821 0.314],[0.854 0.422]
20,2,[0.8544 0.3532],[0.02119056 0.05025694],[0.821 0.286],[0.888 0.436]
21,4,[0.8564 0.3608],[0.02126594 0.05301471],[0.822 0.298],[0.889 0.452]
22,4,[0.8644 0.3576],[0.01383618 0.04570164],[0.856 0.278],[0.892 0.412]
23,3,[0.8722 0.3644],[0.01627759 0.03600889],[0.859 0.324],[0.895 0.424]
24,4,[0.8786 0.3232],[0.01866119 0.02496718],[0.853 0.304],[0.896 0.372]
25,5,[0.8724 0.328 ],[0.01811739 0.10868671],[0.855 0.122],[0.895 0.44 ]
