gen,nevals,avg,std,min,max
0,50,[0.8777  0.16496],[0.02177544 0.12906881],[0.814 0.   ],[0.896 0.434]
1,2,[0.8844 0.1634],[0.00287054 0.1354291 ],[0.88 0.09],[0.889 0.434]
2,3,[0.8854 0.1598],[0.00463033 0.1253689 ],[0.88 0.09],[0.894 0.41 ]
3,5,[0.8836 0.239 ],[0.00628013 0.17030796],[0.875 0.09 ],[0.894 0.46 ]
4,3,[0.8842 0.225 ],[0.00577581 0.15863669],[0.877 0.09 ],[0.894 0.46 ]
5,5,[0.877  0.1808],[0.00712741 0.15290049],[0.867 0.   ],[0.885 0.394]
6,5,[0.8798 0.2124],[0.00487442 0.1897004 ],[0.872 0.   ],[0.885 0.454]
7,4,[0.8798 0.054 ],[0.00636867 0.04409082],[0.872 0.   ],[0.885 0.09 ]
8,5,[0.8796 0.0546],[0.00621611 0.04459417],[0.872 0.   ],[0.885 0.093]
9,4,[0.8844 0.0918],[0.0004899  0.00146969],[0.884 0.09 ],[0.885 0.093]
10,5,[0.8842 0.0924],[0.0004 0.0012],[0.884 0.09 ],[0.885 0.093]
11,3,[0.8842 0.0924],[0.0004 0.0012],[0.884 0.09 ],[0.885 0.093]
12,5,[0.8852 0.0952],[0.00193907 0.00601332],[0.884 0.09 ],[0.889 0.107]
13,4,[0.8852 0.096 ],[0.00193907 0.00726636],[0.884 0.089],[0.889 0.11 ]
14,4,[0.8866 0.1682],[0.00224499 0.13313061],[0.884 0.093],[0.889 0.434]
15,3,[0.8878 0.152 ],[0.00193907 0.09523025],[0.884 0.093],[0.889 0.342]
16,4,[0.8876 0.1738],[0.00366606 0.09338822],[0.884 0.093],[0.892 0.306]
17,4,[0.888  0.1404],[0.00340588 0.08009145],[0.884 0.093],[0.892 0.3  ]
18,3,[0.8864 0.101 ],[0.00300666 0.01075174],[0.884 0.093],[0.891 0.12 ]
19,4,[0.886  0.0992],[0.00244949 0.00699714],[0.884 0.093],[0.889 0.11 ]
20,3,[0.886  0.0998],[0.00244949 0.00832827],[0.884 0.093],[0.889 0.11 ]
21,3,[0.8816 0.1026],[0.00755248 0.01256344],[0.867 0.093],[0.889 0.124]
22,5,[0.8714 0.1864],[0.02202362 0.1090222 ],[0.829 0.093],[0.889 0.338]
23,4,[0.8556 0.306 ],[0.03015692 0.11710508],[0.819 0.106],[0.889 0.432]
24,3,[0.8596 0.2786],[0.032506   0.14499048],[0.819 0.106],[0.889 0.432]
25,3,[0.8626 0.219 ],[0.032358   0.14223783],[0.821 0.107],[0.889 0.45 ]
