gen,nevals,avg,std,min,max
0,50,[0.88308 0.16218],[0.017962   0.10662564],[0.807 0.   ],[0.9   0.402]
1,4,[0.8766 0.2288],[0.02748527 0.11311304],[0.822 0.096],[0.894 0.37 ]
2,4,[0.8678 0.3108],[0.02847034 0.04072542],[0.831 0.274],[0.893 0.37 ]
3,5,[0.877  0.2292],[0.0297859  0.09844877],[0.818 0.096],[0.896 0.332]
4,3,[0.8744 0.2308],[0.02840141 0.110284  ],[0.818 0.096],[0.894 0.332]
5,4,[0.8734 0.1768],[0.02791845 0.10126875],[0.818 0.096],[0.894 0.332]
6,4,[0.864  0.2008],[0.02581472 0.12837819],[0.829 0.096],[0.885 0.362]
7,3,[0.8694 0.2212],[0.0219235 0.1561927],[0.829 0.096],[0.885 0.456]
8,4,[0.8522 0.2548],[0.02349809 0.12316883],[0.818 0.096],[0.885 0.398]
9,5,[0.8746 0.2234],[0.01406556 0.1505478 ],[0.856 0.096],[0.893 0.428]
10,4,[0.875 0.247],[0.02023858 0.1821933 ],[0.841 0.096],[0.893 0.48 ]
11,4,[0.8738 0.228 ],[0.02142335 0.16391217],[0.841 0.096],[0.894 0.48 ]
12,4,[0.8854 0.172 ],[0.0152     0.14500069],[0.855 0.099],[0.893 0.462]
13,4,[0.8772 0.2262],[0.0168333  0.15975531],[0.855 0.096],[0.894 0.462]
14,4,[0.878  0.2038],[0.01895257 0.12796312],[0.851 0.096],[0.894 0.376]
15,5,[0.87   0.1914],[0.03113198 0.11465357],[0.813 0.1  ],[0.893 0.37 ]
16,4,[0.8602 0.1724],[0.03977637 0.089859  ],[0.81  0.099],[0.893 0.304]
17,2,[0.8604 0.1722],[0.03993795 0.09001866],[0.81  0.099],[0.893 0.304]
18,5,[0.888  0.1356],[0.01       0.07120843],[0.868 0.099],[0.893 0.278]
19,3,[0.8928 0.1004],[0.0004    0.0010198],[0.892 0.099],[0.893 0.102]
20,3,[0.8928 0.0996],[0.0004    0.0004899],[0.892 0.099],[0.893 0.1  ]
21,4,[0.893  0.1012],[0.        0.0009798],[0.893 0.1  ],[0.893 0.102]
22,3,[0.893  0.1004],[0.         0.00135647],[0.893 0.099],[0.893 0.102]
23,4,[0.893  0.0994],[0.        0.0004899],[0.893 0.099],[0.893 0.1  ]
24,4,[0.893  0.1008],[0.         0.00146969],[0.893 0.099],[0.893 0.102]
25,4,[0.8914 0.0994],[0.0032     0.00195959],[0.885 0.096],[0.893 0.102]
