gen,nevals,avg,std,min,max
0,50,[0.88278 0.1792 ],[0.02625665 0.11724709],[0.776 0.   ],[0.898 0.45 ]
1,5,[0.892  0.1556],[0.00340588 0.09309049],[0.888 0.088],[0.896 0.34 ]
2,4,[0.8814 0.2622],[0.02674023 0.11478397],[0.828 0.121],[0.896 0.368]
3,3,[0.8934 0.3056],[0.00233238 0.09144528],[0.89  0.124],[0.896 0.368]
4,5,[0.8922 0.3368],[0.00116619 0.03203998],[0.89  0.296],[0.893 0.376]
5,4,[0.8768 0.3268],[0.03293266 0.03099935],[0.811 0.288],[0.896 0.382]
6,5,[0.8672 0.3444],[0.0337307  0.03402117],[0.823 0.306],[0.897 0.398]
7,4,[0.8272 0.4124],[0.00376298 0.07821407],[0.82 0.31],[0.831 0.522]
8,2,[0.8386 0.365 ],[0.02786826 0.14605205],[0.82  0.111],[0.894 0.522]
9,4,[0.8408 0.3836],[0.02462032 0.07794767],[0.827 0.296],[0.89  0.522]
10,3,[0.8426 0.2876],[0.04316295 0.09885262],[0.779 0.114],[0.892 0.414]
11,2,[0.8476 0.292 ],[0.03633511 0.10349879],[0.805 0.114],[0.892 0.432]
12,5,[0.8332 0.3152],[0.03008255 0.10787103],[0.813 0.11 ],[0.893 0.4  ]
13,5,[0.8384 0.2846],[0.02907645 0.08812627],[0.818 0.123],[0.896 0.388]
14,4,[0.818  0.3372],[0.01554349 0.05986117],[0.788 0.296],[0.83  0.454]
15,4,[0.8308 0.2564],[0.03720968 0.12903736],[0.781 0.111],[0.896 0.458]
16,3,[0.8156 0.3576],[0.04224027 0.123589  ],[0.781 0.122],[0.896 0.458]
17,2,[0.838  0.2888],[0.04734131 0.14283193],[0.781 0.112],[0.896 0.458]
18,4,[0.8488 0.2622],[0.03432434 0.13585051],[0.81  0.088],[0.892 0.42 ]
19,2,[0.8334 0.2874],[0.02867473 0.10427962],[0.81  0.087],[0.888 0.368]
20,2,[0.8608 0.1904],[0.03390811 0.12489452],[0.81  0.087],[0.888 0.368]
21,5,[0.8508 0.2094],[0.03068811 0.09836991],[0.818 0.087],[0.888 0.304]
22,5,[0.876  0.1432],[0.02817091 0.08827548],[0.82  0.087],[0.896 0.318]
23,3,[0.8896 0.0984],[0.0032     0.01259524],[0.888 0.087],[0.896 0.123]
24,5,[0.8912 0.1032],[0.00391918 0.01452446],[0.888 0.087],[0.896 0.124]
25,5,[0.894  0.1132],[0.00328634 0.01386218],[0.888 0.087],[0.897 0.126]
