gen,nevals,avg,std,min,max
0,50,[0.86942 0.41628],[0.01263343 0.05145252],[0.846 0.286],[0.901 0.508]
1,5,[0.8696 0.4504],[0.0092     0.03827062],[0.853 0.404],[0.879 0.508]
2,4,[0.8636 0.4348],[0.013544   0.07003542],[0.848 0.352],[0.885 0.54 ]
3,4,[0.8672 0.4188],[0.02009378 0.06351819],[0.844 0.354],[0.896 0.54 ]
4,3,[0.8602 0.4412],[0.01452446 0.05298453],[0.844 0.392],[0.883 0.538]
5,4,[0.8636 0.45  ],[0.01459589 0.04174207],[0.844 0.396],[0.883 0.51 ]
6,4,[0.8752 0.478 ],[0.00910824 0.04597391],[0.858 0.416],[0.883 0.518]
7,3,[0.8776 0.4404],[0.00349857 0.04465691],[0.874 0.4  ],[0.883 0.51 ]
8,5,[0.878  0.4696],[0.00551362 0.03814499],[0.871 0.414],[0.887 0.512]
9,3,[0.8746 0.424 ],[0.00595315 0.04359817],[0.868 0.382],[0.884 0.508]
10,3,[0.876  0.4228],[0.00409878 0.02986905],[0.871 0.402],[0.88  0.482]
11,3,[0.8678 0.3948],[0.00688186 0.04780962],[0.855 0.32 ],[0.875 0.462]
12,3,[0.866 0.444],[0.00950789 0.04322962],[0.854 0.394],[0.875 0.518]
13,2,[0.8588 0.4228],[0.00813388 0.02594147],[0.854 0.394],[0.875 0.462]
14,4,[0.8658 0.4404],[0.01022546 0.03359524],[0.852 0.406],[0.876 0.494]
15,5,[0.8702 0.3832],[0.00986712 0.01394848],[0.851 0.362],[0.878 0.402]
16,4,[0.8728 0.4032],[0.01055272 0.02163701],[0.857 0.372],[0.889 0.44 ]
17,5,[0.8668 0.4164],[0.0108148  0.02832384],[0.853 0.372],[0.879 0.454]
18,5,[0.8678 0.4344],[0.00879545 0.02414622],[0.851 0.394],[0.874 0.46 ]
19,2,[0.8678 0.4352],[0.00895321 0.02371835],[0.851 0.394],[0.874 0.466]
20,4,[0.863  0.4012],[0.00766812 0.02741095],[0.853 0.354],[0.874 0.434]
21,2,[0.8622 0.4152],[0.00926067 0.02225668],[0.848 0.39 ],[0.874 0.446]
22,3,[0.8608 0.4012],[0.00778203 0.02804568],[0.848 0.36 ],[0.87  0.446]
23,3,[0.8618 0.3956],[0.00649307 0.03178427],[0.856 0.36 ],[0.872 0.442]
24,5,[0.867  0.4512],[0.00807465 0.02902688],[0.857 0.398],[0.877 0.484]
25,3,[0.8656 0.4284],[0.00682935 0.02502479],[0.857 0.398],[0.873 0.466]
