gen,nevals,avg,std,min,max
0,50,[0.87238 0.34796],[0.01299829 0.05251513],[0.85 0.11],[0.903 0.454]
1,4,[0.8696 0.332 ],[0.01534405 0.02977247],[0.848 0.294],[0.89  0.364]
2,4,[0.8658 0.3448],[0.01254432 0.02784529],[0.85  0.294],[0.877 0.374]
3,5,[0.873  0.3884],[0.00981835 0.02615033],[0.855 0.342],[0.884 0.412]
4,2,[0.8744 0.3868],[0.00195959 0.03268272],[0.873 0.332],[0.878 0.412]
5,3,[0.874  0.3788],[0.002      0.03378994],[0.873 0.33 ],[0.878 0.412]
6,5,[0.869  0.3652],[0.01021763 0.03265823],[0.849 0.31 ],[0.878 0.404]
7,3,[0.8646 0.386 ],[0.01217539 0.05008792],[0.849 0.31 ],[0.878 0.462]
8,2,[0.8544 0.3828],[0.00747262 0.06182038],[0.849 0.31 ],[0.869 0.462]
9,3,[0.8548 0.3628],[0.00775629 0.05071647],[0.848 0.31 ],[0.869 0.428]
10,3,[0.86   0.3684],[0.0108074  0.04847102],[0.845 0.308],[0.874 0.424]
11,4,[0.8612 0.388 ],[0.00649307 0.03752333],[0.851 0.32 ],[0.87  0.426]
12,5,[0.8612 0.366 ],[0.0102645  0.02579922],[0.85  0.338],[0.875 0.406]
13,3,[0.8604 0.3804],[0.00939361 0.04492483],[0.85  0.332],[0.875 0.45 ]
14,5,[0.864  0.3616],[0.00965401 0.03542654],[0.852 0.326],[0.875 0.418]
15,2,[0.8626 0.3596],[0.00870862 0.03165817],[0.854 0.326],[0.874 0.402]
16,2,[0.8658 0.3692],[0.00926067 0.01394848],[0.854 0.354],[0.874 0.39 ]
17,2,[0.8708 0.3712],[0.00863481 0.01990377],[0.854 0.342],[0.878 0.392]
18,5,[0.875  0.3716],[0.00409878 0.01860753],[0.867 0.354],[0.878 0.404]
19,5,[0.8736 0.3436],[0.00338231 0.01209297],[0.867 0.326],[0.876 0.36 ]
20,5,[0.8772 0.3936],[0.01002796 0.02809697],[0.867 0.356],[0.896 0.426]
21,4,[0.8768 0.3428],[0.00549181 0.03804418],[0.872 0.282],[0.887 0.392]
22,4,[0.8782 0.3616],[0.00670522 0.03835414],[0.872 0.318],[0.891 0.418]
23,4,[0.8674 0.3524],[0.00755248 0.01821648],[0.853 0.33 ],[0.874 0.374]
24,1,[0.864  0.3596],[0.00887694 0.01566652],[0.853 0.33 ],[0.874 0.374]
25,2,[0.8618 0.346 ],[0.00780769 0.02142895],[0.853 0.312],[0.874 0.368]
