gen,nevals,avg,std,min,max
0,50,[0.87754 0.40744],[0.01194188 0.06469255],[0.851 0.084],[0.902 0.484]
1,2,[0.88  0.442],[0.01013903 0.01926655],[0.861 0.406],[0.89  0.464]
2,2,[0.8818 0.4392],[0.01053376 0.01895679],[0.861 0.406],[0.89  0.464]
3,4,[0.882  0.4536],[0.01115347 0.01148216],[0.86  0.436],[0.89  0.464]
4,3,[0.8866 0.4524],[0.00377359 0.01631686],[0.882 0.424],[0.89  0.466]
5,4,[0.8832 0.434 ],[0.01273421 0.06023952],[0.858 0.342],[0.891 0.492]
6,4,[0.8698 0.438 ],[0.01299846 0.0385331 ],[0.858 0.384],[0.888 0.48 ]
7,5,[0.8796 0.4016],[0.01405133 0.01444438],[0.861 0.39 ],[0.893 0.428]
8,5,[0.8848 0.4164],[0.00837616 0.04120971],[0.87  0.364],[0.892 0.474]
9,3,[0.8862 0.3976],[0.00448999 0.03856216],[0.881 0.348],[0.891 0.456]
10,4,[0.887 0.38 ],[0.00379473 0.0348023 ],[0.881 0.344],[0.891 0.434]
11,3,[0.8878 0.402 ],[0.00570614 0.02070749],[0.884 0.374],[0.899 0.434]
12,2,[0.8862 0.4036],[0.00146969 0.04184543],[0.884 0.326],[0.888 0.446]
13,3,[0.885  0.4308],[0.00219089 0.04219194],[0.882 0.352],[0.888 0.478]
14,4,[0.8874 0.4304],[0.00427083 0.03220932],[0.882 0.378],[0.894 0.478]
15,5,[0.8898 0.3952],[0.00411825 0.03265823],[0.882 0.372],[0.894 0.46 ]
16,3,[0.8894 0.4172],[0.00174356 0.03638901],[0.887 0.372],[0.892 0.472]
17,2,[0.8866 0.4448],[0.00574804 0.04368249],[0.876 0.372],[0.893 0.49 ]
18,2,[0.8876 0.4016],[0.00372022 0.04239623],[0.882 0.348],[0.893 0.472]
19,4,[0.8852 0.4192],[0.00370945 0.04449899],[0.88  0.348],[0.89  0.462]
20,2,[0.8822 0.3796],[0.00401995 0.02239286],[0.879 0.348],[0.89  0.414]
21,4,[0.8854 0.37  ],[0.00233238 0.05675209],[0.882 0.27 ],[0.888 0.424]
22,3,[0.8862 0.3852],[0.00248193 0.02888875],[0.883 0.338],[0.89  0.418]
23,3,[0.8784 0.3704],[0.01333567 0.04529724],[0.852 0.322],[0.888 0.432]
24,5,[0.8814 0.3664],[0.00185472 0.05220575],[0.879 0.288],[0.884 0.42 ]
25,3,[0.8806 0.3676],[0.00195959 0.0341151 ],[0.877 0.322],[0.883 0.42 ]
