gen,nevals,avg,std,min,max
0,50,[0.87516 0.39254],[0.0123521  0.06334705],[0.84  0.123],[0.898 0.482]
1,4,[0.8816 0.3448],[0.00560714 0.03238765],[0.873 0.29 ],[0.89  0.374]
2,5,[0.8718 0.3844],[0.01108873 0.0499824 ],[0.854 0.314],[0.884 0.47 ]
3,3,[0.8806 0.3896],[0.00431741 0.02281754],[0.874 0.372],[0.885 0.434]
4,4,[0.8782 0.4088],[0.00411825 0.02732325],[0.873 0.376],[0.884 0.452]
5,5,[0.8752 0.4004],[0.00705408 0.01566652],[0.867 0.384],[0.885 0.43 ]
6,5,[0.8764 0.4004],[0.00445421 0.02657518],[0.871 0.368],[0.883 0.434]
7,5,[0.877 0.422],[0.00481664 0.03276584],[0.868 0.382],[0.882 0.456]
8,4,[0.8836 0.3996],[0.00665132 0.0420552 ],[0.878 0.334],[0.896 0.464]
9,3,[0.881  0.3564],[0.00761577 0.05344754],[0.869 0.262],[0.892 0.41 ]
10,4,[0.8776 0.39  ],[0.00508331 0.01987964],[0.869 0.362],[0.885 0.42 ]
11,5,[0.8706 0.4208],[0.01063203 0.03817015],[0.852 0.36 ],[0.883 0.462]
12,4,[0.8706 0.406 ],[0.00776144 0.03683477],[0.858 0.346],[0.877 0.462]
13,4,[0.8786 0.3996],[0.0032    0.0403465],[0.875 0.344],[0.884 0.448]
14,4,[0.8746 0.4232],[0.00402989 0.03055749],[0.869 0.386],[0.88  0.466]
15,4,[0.871  0.3912],[0.00718331 0.01998399],[0.857 0.358],[0.877 0.418]
16,4,[0.8728 0.4052],[0.00491528 0.0217844 ],[0.865 0.37 ],[0.877 0.432]
17,4,[0.8758 0.4144],[0.00222711 0.03044733],[0.872 0.37 ],[0.878 0.46 ]
18,3,[0.8782 0.4148],[0.00337046 0.04809324],[0.872 0.324],[0.882 0.46 ]
19,3,[0.8752 0.4196],[0.00919565 0.04613719],[0.857 0.35 ],[0.882 0.472]
20,4,[0.8764 0.416 ],[0.00387814 0.03933446],[0.87  0.342],[0.88  0.456]
21,2,[0.8748 0.4144],[0.00448999 0.0448357 ],[0.87  0.342],[0.88  0.466]
22,5,[0.876  0.4208],[0.00525357 0.03875255],[0.868 0.376],[0.883 0.472]
23,3,[0.8742 0.406 ],[0.00587878 0.03006659],[0.866 0.372],[0.884 0.462]
24,4,[0.8772 0.4324],[0.00735935 0.03055225],[0.863 0.39 ],[0.884 0.464]
25,5,[0.8776 0.4672],[0.00900222 0.02957296],[0.86  0.424],[0.884 0.504]
