gen,nevals,avg,std,min,max
0,50,[0.87226 0.40652],[0.01193115 0.05975926],[0.85 0.1 ],[0.897 0.48 ]
1,4,[0.874  0.3992],[0.00316228 0.05361492],[0.868 0.318],[0.877 0.472]
2,5,[0.8778 0.3956],[0.0053066  0.04295858],[0.87  0.334],[0.884 0.462]
3,4,[0.877 0.416],[0.00792465 0.04041782],[0.87  0.368],[0.889 0.486]
4,4,[0.8754 0.4108],[0.00801499 0.02744012],[0.867 0.366],[0.887 0.452]
5,3,[0.8694 0.384 ],[0.00397995 0.03363332],[0.864 0.328],[0.876 0.412]
6,5,[0.8708 0.42  ],[0.00271293 0.02520317],[0.868 0.374],[0.875 0.448]
7,4,[0.8698 0.426 ],[0.00435431 0.00769415],[0.865 0.414],[0.878 0.438]
8,2,[0.8704 0.4224],[0.00332265 0.0248    ],[0.868 0.374],[0.877 0.438]
9,4,[0.8748 0.4032],[0.00805978 0.03037367],[0.868 0.348],[0.89  0.432]
10,4,[0.8724 0.4148],[0.0118423  0.03536326],[0.858 0.348],[0.89  0.448]
11,4,[0.8756 0.4156],[0.00649923 0.03220932],[0.867 0.368],[0.885 0.454]
12,5,[0.8758 0.406 ],[0.00752064 0.03534968],[0.867 0.354],[0.887 0.464]
13,2,[0.8792 0.4212],[0.0076     0.02344696],[0.867 0.394],[0.887 0.464]
14,5,[0.8814 0.3956],[0.00538888 0.03361904],[0.873 0.348],[0.889 0.448]
15,5,[0.8756 0.4104],[0.00991161 0.01030728],[0.857 0.396],[0.885 0.424]
16,4,[0.8704 0.4452],[0.01013114 0.0367826 ],[0.852 0.392],[0.881 0.496]
17,4,[0.8694 0.4328],[0.00993177 0.0437191 ],[0.852 0.354],[0.879 0.488]
18,3,[0.8622 0.4356],[0.01147868 0.02129413],[0.852 0.394],[0.879 0.454]
19,5,[0.8704 0.4224],[0.01034601 0.03145537],[0.855 0.366],[0.88  0.458]
20,4,[0.8674 0.4116],[0.00866256 0.03868643],[0.854 0.366],[0.878 0.468]
21,5,[0.8684 0.416 ],[0.0092     0.03358571],[0.85 0.38],[0.873 0.478]
22,4,[0.8702 0.4008],[0.00888594 0.0136587 ],[0.855 0.38 ],[0.879 0.416]
23,4,[0.8666 0.424 ],[0.01422111 0.02592296],[0.844 0.388],[0.88  0.464]
24,5,[0.8612 0.4396],[0.00865794 0.02367784],[0.855 0.4  ],[0.878 0.472]
25,4,[0.8588 0.398 ],[0.00231517 0.03953732],[0.856 0.324],[0.861 0.434]
