gen,nevals,avg,std,min,max
0,50,[0.87356 0.38288],[0.01048267 0.0728422 ],[0.854 0.101],[0.896 0.5  ]
1,2,[0.8744 0.3474],[0.01259524 0.12369576],[0.859 0.101],[0.89 0.42]
2,4,[0.8714 0.4152],[0.01092886 0.03518181],[0.858 0.376],[0.885 0.472]
3,5,[0.857  0.4052],[0.00971597 0.01998399],[0.85  0.376],[0.876 0.43 ]
4,4,[0.8684 0.3924],[0.00749933 0.05816391],[0.859 0.332],[0.876 0.494]
5,3,[0.8612 0.3824],[0.00658483 0.03223414],[0.855 0.348],[0.874 0.43 ]
6,5,[0.864  0.3824],[0.01       0.04130666],[0.848 0.31 ],[0.875 0.438]
7,5,[0.8628 0.418 ],[0.00604649 0.02613809],[0.857 0.374],[0.874 0.452]
8,4,[0.8636 0.3964],[0.00685857 0.03522272],[0.853 0.354],[0.871 0.452]
9,5,[0.8642 0.3412],[0.00998799 0.11263108],[0.852 0.126],[0.877 0.456]
10,1,[0.859  0.4268],[0.00562139 0.04127178],[0.852 0.362],[0.869 0.466]
11,4,[0.8622 0.4168],[0.0064     0.03829569],[0.856 0.346],[0.87  0.456]
12,5,[0.854  0.4204],[0.00244949 0.0235423 ],[0.851 0.388],[0.858 0.456]
13,4,[0.857  0.4172],[0.00282843 0.03037367],[0.853 0.38 ],[0.861 0.454]
14,5,[0.851  0.4188],[0.00178885 0.03133305],[0.848 0.378],[0.853 0.474]
15,5,[0.8592 0.4152],[0.00354401 0.03524996],[0.856 0.366],[0.866 0.464]
16,3,[0.8624 0.422 ],[0.00591946 0.0317742 ],[0.857 0.376],[0.871 0.464]
17,5,[0.8602 0.4032],[0.00661513 0.03695619],[0.854 0.346],[0.873 0.438]
18,4,[0.8598 0.4164],[0.01116065 0.04215021],[0.847 0.338],[0.873 0.462]
19,5,[0.8636 0.4004],[0.00993177 0.04115143],[0.851 0.354],[0.873 0.47 ]
20,5,[0.8674 0.3792],[0.00344093 0.0325601 ],[0.863 0.328],[0.872 0.428]
21,4,[0.8654 0.3852],[0.00826075 0.03395526],[0.855 0.338],[0.876 0.428]
22,5,[0.8622 0.3856],[0.00899778 0.03522272],[0.845 0.328],[0.87  0.426]
23,3,[0.87   0.4052],[0.0043359  0.05310518],[0.865 0.302],[0.878 0.454]
24,3,[0.8724 0.4216],[0.00463033 0.02431131],[0.866 0.388],[0.878 0.454]
25,4,[0.8692 0.4028],[0.00318748 0.02790269],[0.864 0.354],[0.873 0.428]
