gen,nevals,avg,std,min,max
0,50,[0.8759  0.39266],[0.01023768 0.06576127],[0.855 0.109],[0.903 0.512]
1,5,[0.8684 0.402 ],[0.00656049 0.01145426],[0.859 0.388],[0.878 0.42 ]
2,4,[0.8676 0.3764],[0.01168931 0.02975634],[0.856 0.34 ],[0.887 0.41 ]
3,4,[0.8658 0.3378],[0.01225398 0.11568993],[0.854 0.109],[0.887 0.422]
4,4,[0.8632 0.362 ],[0.01251239 0.04764871],[0.849 0.308],[0.882 0.422]
5,2,[0.8708 0.361 ],[0.00773046 0.12654485],[0.862 0.109],[0.881 0.446]
6,5,[0.863  0.3756],[0.00469042 0.02815386],[0.859 0.332],[0.872 0.398]
7,3,[0.8602 0.3644],[0.00324962 0.02518412],[0.855 0.332],[0.865 0.398]
8,4,[0.8614 0.3792],[0.00637495 0.03979146],[0.855 0.316],[0.873 0.434]
9,4,[0.8642 0.4044],[0.00549181 0.04780628],[0.858 0.316],[0.873 0.444]
10,1,[0.864 0.4  ],[0.00572713 0.04546647],[0.857 0.316],[0.873 0.444]
11,3,[0.86   0.3628],[0.00485798 0.04878688],[0.853 0.31 ],[0.868 0.444]
12,5,[0.859  0.3896],[0.00829458 0.03243208],[0.851 0.358],[0.875 0.452]
13,5,[0.8614 0.3696],[0.00135647 0.02424541],[0.86  0.324],[0.863 0.394]
14,5,[0.857  0.3464],[0.00812404 0.01335066],[0.845 0.336],[0.865 0.372]
15,3,[0.856 0.35 ],[0.00892188 0.02035682],[0.845 0.336],[0.87 0.39]
16,5,[0.8576 0.388 ],[0.00768375 0.04410896],[0.848 0.352],[0.867 0.474]
17,4,[0.858 0.388],[0.00481664 0.05897796],[0.849 0.29 ],[0.863 0.474]
18,1,[0.855  0.4184],[0.00536656 0.04747041],[0.849 0.356],[0.861 0.474]
19,3,[0.855  0.3932],[0.00603324 0.04660644],[0.848 0.34 ],[0.864 0.474]
20,4,[0.8628 0.3122],[0.01316662 0.10030035],[0.851 0.115],[0.888 0.392]
21,5,[0.8618 0.312 ],[0.01034215 0.11604137],[0.853 0.11 ],[0.882 0.468]
22,5,[0.8684 0.315 ],[0.01466424 0.09849264],[0.853 0.125],[0.889 0.398]
23,2,[0.8568 0.3332],[0.0031241  0.01177115],[0.851 0.316],[0.86  0.352]
24,4,[0.8534 0.4012],[0.00621611 0.04395634],[0.845 0.352],[0.864 0.472]
25,4,[0.8566 0.3824],[0.0080895  0.05202153],[0.847 0.316],[0.868 0.472]
