gen,nevals,avg,std,min,max
0,50,[0.87072 0.40784],[0.01175251 0.04357768],[0.847 0.304],[0.896 0.476]
1,3,[0.8802 0.3868],[0.0109252  0.04631371],[0.866 0.338],[0.896 0.466]
2,4,[0.8684 0.3924],[0.002498   0.03275118],[0.865 0.338],[0.871 0.43 ]
3,4,[0.8612 0.4104],[0.01739425 0.03607548],[0.827 0.372],[0.875 0.476]
4,3,[0.857  0.3996],[0.01836301 0.03565165],[0.827 0.334],[0.872 0.442]
5,4,[0.865  0.3932],[0.00517687 0.06353078],[0.856 0.322],[0.871 0.5  ]
6,4,[0.8688 0.3624],[0.00837616 0.05332767],[0.857 0.304],[0.88  0.458]
7,4,[0.872  0.3608],[0.00428952 0.03047885],[0.867 0.304],[0.877 0.394]
8,4,[0.8748 0.4004],[0.00614492 0.0328    ],[0.865 0.368],[0.884 0.44 ]
9,3,[0.8748 0.4068],[0.00552811 0.04552977],[0.866 0.352],[0.883 0.476]
10,3,[0.8736 0.4208],[0.00508331 0.05240763],[0.866 0.352],[0.881 0.482]
11,4,[0.8782 0.3844],[0.00331059 0.04171139],[0.874 0.314],[0.883 0.432]
12,4,[0.8746 0.3852],[0.00257682 0.04021144],[0.871 0.32 ],[0.877 0.442]
13,4,[0.8716 0.4068],[0.00458694 0.03105093],[0.866 0.368],[0.879 0.442]
14,1,[0.8718 0.3784],[0.00507543 0.03789248],[0.866 0.316],[0.879 0.418]
15,4,[0.8732 0.362 ],[0.00292575 0.02043526],[0.869 0.338],[0.878 0.398]
16,4,[0.8726 0.3524],[0.00372022 0.01596997],[0.868 0.33 ],[0.879 0.37 ]
17,5,[0.8754 0.3436],[0.00553534 0.02877221],[0.866 0.316],[0.883 0.398]
18,3,[0.8752 0.3564],[0.00466476 0.05426454],[0.869 0.292],[0.883 0.44 ]
19,2,[0.873  0.3408],[0.00384708 0.05967378],[0.869 0.292],[0.88 0.44]
20,4,[0.876 0.328],[0.00275681 0.02216303],[0.873 0.292],[0.88  0.358]
21,5,[0.879  0.3492],[0.01001998 0.03463178],[0.873 0.31 ],[0.899 0.4  ]
22,3,[0.882 0.354],[0.01      0.0308545],[0.874 0.31 ],[0.901 0.386]
23,4,[0.8748 0.3448],[0.00172047 0.0488688 ],[0.872 0.31 ],[0.877 0.44 ]
24,4,[0.874  0.3708],[0.00219089 0.05499964],[0.871 0.3  ],[0.877 0.44 ]
25,5,[0.8804 0.3924],[0.00422374 0.06685387],[0.876 0.316],[0.888 0.492]
