gen,nevals,avg,std,min,max
0,50,[0.87274 0.40972],[0.00949065 0.05547614],[0.849 0.126],[0.888 0.49 ]
1,5,[0.8752 0.4324],[0.00401995 0.0184781 ],[0.869 0.402],[0.881 0.46 ]
2,4,[0.8694 0.4124],[0.01217539 0.03504055],[0.847 0.368],[0.879 0.462]
3,5,[0.863  0.4292],[0.0103923  0.03407286],[0.848 0.39 ],[0.876 0.484]
4,5,[0.8664 0.3988],[0.01567929 0.04938988],[0.847 0.318],[0.894 0.472]
5,4,[0.8718 0.3692],[0.01528921 0.06348039],[0.856 0.278],[0.894 0.452]
6,4,[0.8676 0.3126],[0.0153701  0.11136894],[0.851 0.115],[0.886 0.42 ]
7,3,[0.8718 0.3526],[0.01285924 0.12236928],[0.861 0.115],[0.889 0.462]
8,4,[0.8704 0.4272],[0.01372006 0.03206493],[0.858 0.372],[0.89  0.456]
9,4,[0.863  0.4012],[0.01266491 0.04184925],[0.854 0.348],[0.888 0.45 ]
10,3,[0.8726 0.3724],[0.01448586 0.05716502],[0.853 0.274],[0.888 0.446]
11,4,[0.8726 0.37  ],[0.01346997 0.0680588 ],[0.854 0.274],[0.888 0.462]
12,3,[0.8806 0.3352],[0.0112712  0.05982107],[0.86  0.274],[0.89  0.408]
13,5,[0.87   0.3608],[0.01392839 0.06261757],[0.852 0.266],[0.889 0.436]
14,5,[0.873  0.3464],[0.01471054 0.06280637],[0.85  0.284],[0.885 0.448]
15,5,[0.8658 0.3312],[0.01390539 0.10880147],[0.851 0.126],[0.884 0.448]
16,3,[0.8678 0.3732],[0.01304454 0.14067608],[0.854 0.11 ],[0.886 0.526]
17,4,[0.871  0.3002],[0.01604992 0.15147594],[0.849 0.111],[0.886 0.438]
18,5,[0.879  0.3524],[0.0141845 0.0576805],[0.853 0.288],[0.895 0.426]
19,4,[0.8782 0.3612],[0.01756588 0.05025694],[0.856 0.294],[0.895 0.45 ]
20,4,[0.8864 0.3148],[0.01473228 0.10591015],[0.858 0.112],[0.897 0.422]
21,4,[0.8926 0.3456],[0.00475815 0.01726963],[0.884 0.326],[0.897 0.374]
22,4,[0.8872 0.3784],[0.01097998 0.0528757 ],[0.867 0.324],[0.896 0.454]
23,5,[0.8904 0.4012],[0.00431741 0.03181446],[0.885 0.35 ],[0.896 0.43 ]
24,5,[0.8908 0.3812],[0.0049558  0.03328904],[0.884 0.34 ],[0.897 0.418]
25,5,[0.8878 0.3892],[0.00263818 0.02913692],[0.884 0.344],[0.892 0.42 ]
