gen,nevals,avg,std,min,max
0,50,[0.84816 0.05584],[0.02619264 0.0363254 ],[0.775 0.   ],[0.866 0.248]
1,4,[0.8652 0.0688],[0.00146969 0.01499867],[0.863 0.051],[0.867 0.09 ]
2,4,[0.8652 0.061 ],[0.00116619 0.01056409],[0.863 0.044],[0.866 0.076]
3,4,[0.8646 0.0608],[0.0010198  0.00994786],[0.863 0.046],[0.866 0.076]
4,5,[0.862  0.0596],[0.00562139 0.00830903],[0.851 0.05 ],[0.867 0.071]
5,5,[0.8654 0.064 ],[0.0008     0.00689928],[0.864 0.056],[0.866 0.075]
6,5,[0.8596 0.0496],[0.00939361 0.02233025],[0.841 0.006],[0.866 0.067]
7,4,[0.8476 0.055 ],[0.0220871  0.02927115],[0.807 0.006],[0.865 0.091]
8,4,[0.8652 0.0614],[0.00172047 0.01132431],[0.863 0.048],[0.868 0.081]
9,3,[0.8646 0.0616],[0.00185472 0.01220819],[0.863 0.048],[0.868 0.081]
10,5,[0.8628 0.0612],[0.00248193 0.01394848],[0.858 0.049],[0.865 0.088]
11,4,[0.861 0.069],[0.00414729 0.01258571],[0.855 0.054],[0.866 0.088]
12,5,[0.8612 0.0524],[0.0051923  0.00974885],[0.851 0.036],[0.865 0.063]
13,3,[0.8594 0.0526],[0.00458694 0.01385063],[0.853 0.036],[0.865 0.068]
14,4,[0.8602 0.0622],[0.00354401 0.02296432],[0.855 0.036],[0.864 0.096]
15,5,[0.862 0.06 ],[0.00509902 0.0091433 ],[0.852 0.046],[0.866 0.07 ]
16,2,[0.8584 0.053 ],[0.00523832 0.00831865],[0.852 0.044],[0.863 0.063]
17,5,[0.8542 0.0626],[0.00884081 0.02023462],[0.839 0.044],[0.863 0.101]
18,2,[0.8538 0.0614],[0.00888594 0.02091507],[0.839 0.044],[0.863 0.101]
19,4,[0.8566 0.0482],[0.01431922 0.00523068],[0.828 0.044],[0.865 0.056]
20,5,[0.8574 0.0546],[0.01426324 0.00749933],[0.829 0.046],[0.866 0.067]
21,5,[0.853 0.066],[0.01349074 0.02130728],[0.836 0.043],[0.865 0.096]
22,4,[0.857  0.0534],[0.0150333  0.00733757],[0.827 0.045],[0.866 0.067]
23,3,[0.8566 0.0532],[0.01484049 0.00884081],[0.827 0.04 ],[0.866 0.067]
24,4,[0.8646 0.0532],[0.00205913 0.01188949],[0.863 0.04 ],[0.868 0.068]
25,4,[0.8594 0.0464],[0.00922171 0.02234815],[0.841 0.006],[0.865 0.069]
