gen,nevals,avg,std,min,max
0,50,[0.84214 0.06406],[0.02037745 0.03608069],[0.784 0.   ],[0.866 0.246]
1,4,[0.8328 0.068 ],[0.02638484 0.01676902],[0.785 0.05 ],[0.857 0.093]
2,4,[0.8302 0.0702],[0.02271915 0.01462053],[0.788 0.052],[0.857 0.096]
3,3,[0.8348 0.0656],[0.02521428 0.01635359],[0.788 0.051],[0.857 0.096]
4,4,[0.8374 0.07  ],[0.02959459 0.00918695],[0.784 0.058],[0.866 0.083]
5,5,[0.8324 0.07  ],[0.02561718 0.01102724],[0.786 0.053],[0.865 0.085]
6,5,[0.8548 0.0662],[0.01455198 0.010008  ],[0.836 0.054],[0.867 0.084]
7,5,[0.8356 0.0646],[0.00195959 0.00722772],[0.832 0.052],[0.838 0.074]
8,3,[0.8386 0.0688],[0.00978979 0.00934666],[0.832 0.052],[0.858 0.08 ]
9,5,[0.8338 0.0598],[0.00146969 0.00854166],[0.832 0.046],[0.836 0.072]
10,4,[0.834  0.0672],[0.01392839 0.02271915],[0.812 0.046],[0.856 0.109]
11,5,[0.8346 0.0604],[0.0008     0.01426324],[0.834 0.044],[0.836 0.079]
12,4,[0.8302 0.0588],[0.00865794 0.01273421],[0.813 0.047],[0.836 0.078]
13,5,[0.8382 0.0766],[0.01632667 0.02196907],[0.821 0.051],[0.865 0.103]
14,3,[0.8476 0.065 ],[0.01883189 0.01640732],[0.814 0.04 ],[0.866 0.087]
15,5,[0.8558 0.0696],[0.00730479 0.00922171],[0.847 0.054],[0.865 0.082]
16,5,[0.8582 0.0636],[0.00835225 0.00788923],[0.847 0.054],[0.865 0.073]
17,4,[0.8552 0.064 ],[0.00844748 0.01029563],[0.847 0.054],[0.866 0.077]
18,2,[0.8526 0.0634],[0.00717217 0.01111036],[0.847 0.054],[0.866 0.077]
19,5,[0.8518 0.0584],[0.00752064 0.00646838],[0.846 0.053],[0.866 0.07 ]
20,5,[0.848 0.057],[0.00252982 0.00651153],[0.846 0.053],[0.853 0.07 ]
21,4,[0.8508 0.0584],[0.0076 0.0088],[0.847 0.054],[0.866 0.076]
22,5,[0.8544 0.0604],[0.00911263 0.00845222],[0.847 0.054],[0.867 0.075]
23,4,[0.8544 0.0612],[0.00911263 0.00936803],[0.847 0.054],[0.867 0.077]
24,4,[0.8544 0.0596],[0.00911263 0.00688767],[0.847 0.054],[0.867 0.069]
25,3,[0.8588 0.0624],[0.00964158 0.0069455 ],[0.847 0.054],[0.867 0.07 ]
