gen,nevals,avg,std,min,max
0,50,[0.84648 0.05554],[0.02493451 0.02229279],[0.778 0.   ],[0.864 0.108]
1,4,[0.8428 0.0534],[0.02899931 0.01243543],[0.785 0.039],[0.86  0.073]
2,3,[0.8578 0.051 ],[0.00263818 0.00946573],[0.853 0.04 ],[0.86  0.062]
3,3,[0.8562 0.0496],[0.0036    0.0107629],[0.852 0.038],[0.86  0.062]
4,5,[0.8532 0.0378],[0.00348712 0.00870402],[0.848 0.021],[0.859 0.045]
5,2,[0.8532 0.038 ],[0.00348712 0.00880909],[0.848 0.021],[0.859 0.045]
6,4,[0.8536 0.0388],[0.00355528 0.01051475],[0.848 0.018],[0.859 0.047]
7,4,[0.8544 0.0498],[0.00422374 0.02557655],[0.848 0.018],[0.859 0.096]
8,4,[0.8528 0.0516],[0.00376298 0.0252238 ],[0.848 0.018],[0.859 0.096]
9,4,[0.8544 0.0556],[0.00361109 0.02045092],[0.85 0.04],[0.859 0.096]
10,5,[0.8568 0.0758],[0.00222711 0.01978282],[0.855 0.047],[0.86  0.095]
11,4,[0.857  0.0688],[0.00296648 0.01804882],[0.853 0.051],[0.86  0.095]
12,4,[0.8574 0.0684],[0.00332265 0.01601999],[0.852 0.055],[0.86  0.089]
13,3,[0.8574 0.0698],[0.0032     0.01739425],[0.853 0.056],[0.86  0.097]
14,5,[0.8536 0.0922],[0.0008     0.00365513],[0.853 0.089],[0.855 0.098]
15,5,[0.855  0.0854],[0.00109545 0.00535164],[0.854 0.075],[0.857 0.09 ]
16,4,[0.8544 0.0786],[0.00135647 0.01422111],[0.852 0.052],[0.856 0.091]
17,5,[0.854 0.071],[0.00109545 0.01762952],[0.853 0.045],[0.856 0.09 ]
18,3,[0.8546 0.0768],[0.0010198  0.01119643],[0.853 0.056],[0.856 0.087]
19,4,[0.8538 0.0704],[0.00074833 0.01510761],[0.853 0.053],[0.855 0.094]
20,4,[0.8494 0.0732],[0.00976934 0.01208967],[0.83  0.053],[0.856 0.089]
21,4,[0.848 0.077],[0.01226377 0.0160125 ],[0.829 0.047],[0.863 0.093]
22,4,[0.8554 0.0704],[0.00440908 0.00833307],[0.852 0.057],[0.864 0.079]
23,4,[0.8564 0.0636],[0.00366606 0.01162067],[0.853 0.045],[0.863 0.076]
24,4,[0.8532 0.064 ],[0.00193907 0.0056921 ],[0.851 0.058],[0.856 0.074]
25,5,[0.8528 0.0612],[0.00116619 0.00538145],[0.851 0.053],[0.854 0.069]
