gen,nevals,avg,std,min,max
0,50,[0.84542 0.06396],[0.017407   0.04523404],[0.792 0.   ],[0.862 0.254]
1,3,[0.854  0.0538],[0.00389872 0.00996795],[0.849 0.041],[0.859 0.07 ]
2,5,[0.855  0.0566],[0.00481664 0.01477295],[0.846 0.037],[0.86  0.078]
3,5,[0.8502 0.045 ],[0.00474974 0.00831865],[0.846 0.037],[0.856 0.056]
4,3,[0.8512 0.0466],[0.00426146 0.00652993],[0.846 0.037],[0.856 0.054]
5,4,[0.8504 0.0478],[0.00287054 0.00577581],[0.846 0.037],[0.855 0.053]
6,3,[0.8486 0.0458],[0.00215407 0.00724983],[0.846 0.037],[0.851 0.053]
7,4,[0.8488 0.0454],[0.00248193 0.00926499],[0.846 0.037],[0.852 0.059]
8,4,[0.8492 0.0426],[0.00193907 0.00458694],[0.846 0.037],[0.852 0.049]
9,4,[0.8478 0.0406],[0.00222711 0.00445421],[0.846 0.037],[0.851 0.047]
10,4,[0.8514 0.0476],[0.00422374 0.01326047],[0.846 0.037],[0.859 0.073]
11,4,[0.8552 0.0576],[0.00342929 0.01209297],[0.851 0.046],[0.86 0.08]
12,2,[0.8528 0.0568],[0.0051923  0.01812622],[0.844 0.029],[0.86 0.08]
13,4,[0.8488 0.0784],[0.01394848 0.01516047],[0.821 0.053],[0.858 0.099]
14,5,[0.8574 0.0678],[0.00135647 0.01799333],[0.855 0.05 ],[0.859 0.09 ]
15,5,[0.8578 0.0686],[0.00074833 0.00821219],[0.857 0.058],[0.859 0.083]
16,4,[0.8562 0.0682],[0.00370945 0.01075918],[0.849 0.056],[0.859 0.088]
17,5,[0.8564 0.064 ],[0.00422374 0.01676902],[0.848 0.046],[0.859 0.09 ]
18,3,[0.8568 0.0574],[0.00342929 0.01167219],[0.85  0.042],[0.859 0.073]
19,5,[0.8578 0.0642],[0.00116619 0.01108873],[0.856 0.043],[0.859 0.075]
20,4,[0.8402 0.0592],[0.02173845 0.03841562],[0.802 0.   ],[0.859 0.106]
21,4,[0.8366 0.052 ],[0.02934348 0.02721029],[0.782 0.   ],[0.861 0.075]
22,3,[0.8258 0.0626],[0.03083115 0.03260429],[0.782 0.   ],[0.861 0.092]
23,4,[0.8218 0.0528],[0.02326714 0.04311566],[0.795 0.   ],[0.857 0.089]
24,3,[0.8382 0.0584],[0.02274555 0.03288526],[0.797 0.   ],[0.857 0.089]
25,4,[0.8508 0.061 ],[0.01041921 0.03226763],[0.83 0.  ],[0.857 0.089]
