gen,nevals,avg,std,min,max
0,50,[0.8404  0.06722],[0.02313785 0.04718402],[0.78 0.  ],[0.86 0.26]
1,4,[0.853  0.0632],[0.00209762 0.0188616 ],[0.851 0.049],[0.857 0.1  ]
2,2,[0.8472 0.0436],[0.01060943 0.02066495],[0.826 0.003],[0.853 0.059]
3,4,[0.8476 0.039 ],[0.01130664 0.01820989],[0.825 0.004],[0.854 0.057]
4,5,[0.8478 0.0452],[0.0109252  0.02222071],[0.826 0.003],[0.854 0.065]
5,5,[0.8532 0.0602],[0.0004     0.01322724],[0.853 0.047],[0.854 0.083]
6,3,[0.853 0.055],[0.00063246 0.00909945],[0.852 0.044],[0.854 0.067]
7,3,[0.8546 0.0532],[0.00135647 0.01285924],[0.853 0.043],[0.857 0.076]
8,3,[0.8406 0.0696],[0.02882776 0.01508111],[0.783 0.05 ],[0.857 0.091]
9,3,[0.8404 0.0704],[0.0297429  0.00611882],[0.781 0.062],[0.858 0.076]
10,4,[0.8568 0.0774],[0.0016     0.00471593],[0.855 0.072],[0.859 0.086]
11,4,[0.8468 0.059 ],[0.01990377 0.01829754],[0.807 0.035],[0.857 0.086]
12,4,[0.8476 0.0572],[0.01632912 0.00994786],[0.815 0.046],[0.857 0.072]
13,5,[0.8564 0.0584],[0.00149666 0.00854634],[0.854 0.048],[0.858 0.07 ]
14,4,[0.8566 0.0546],[0.0010198  0.00747262],[0.855 0.046],[0.858 0.065]
15,5,[0.8556 0.0496],[0.00224499 0.00449889],[0.852 0.045],[0.859 0.056]
16,3,[0.8552 0.051 ],[0.00172047 0.004     ],[0.852 0.046],[0.857 0.057]
17,4,[0.8562 0.0494],[0.00116619 0.00349857],[0.855 0.046],[0.858 0.056]
18,4,[0.8566 0.0544],[0.0010198  0.01009158],[0.855 0.044],[0.858 0.072]
19,3,[0.8568 0.0516],[0.00074833 0.00508331],[0.856 0.044],[0.858 0.059]
20,4,[0.8564 0.0684],[0.0010198 0.0168119],[0.855 0.044],[0.858 0.087]
21,3,[0.8532 0.0766],[0.00865794 0.01909555],[0.836 0.044],[0.859 0.102]
22,3,[0.8514 0.0672],[0.0081878 0.02449  ],[0.836 0.038],[0.858 0.102]
23,4,[0.853  0.0504],[0.0090111  0.01091055],[0.835 0.038],[0.858 0.069]
24,5,[0.8496 0.0728],[0.01481351 0.02618702],[0.82  0.045],[0.858 0.115]
25,3,[0.8438 0.0666],[0.02741824 0.02387132],[0.789 0.044],[0.859 0.103]
