gen,nevals,avg,std,min,max
0,50,[0.8485  0.05656],[0.02277301 0.01378863],[0.777 0.019],[0.865 0.089]
1,3,[0.8394 0.0572],[0.02685964 0.01149609],[0.789 0.049],[0.858 0.08 ]
2,5,[0.8404 0.071 ],[0.02793278 0.0167332 ],[0.787 0.051],[0.861 0.097]
3,4,[0.8358 0.0768],[0.02672377 0.01558717],[0.787 0.051],[0.863 0.097]
4,3,[0.84  0.072],[0.02840423 0.01735511],[0.787 0.051],[0.864 0.097]
5,4,[0.8354 0.0742],[0.02468684 0.0208173 ],[0.79  0.055],[0.858 0.111]
6,4,[0.8326 0.0732],[0.02373689 0.02029187],[0.794 0.055],[0.857 0.107]
7,3,[0.8324 0.0656],[0.01585686 0.0062482 ],[0.821 0.062],[0.862 0.078]
8,5,[0.8412 0.0622],[0.0147973  0.02164625],[0.824 0.021],[0.866 0.08 ]
9,5,[0.85  0.069],[0.01742412 0.01023719],[0.822 0.057],[0.865 0.084]
10,5,[0.8512 0.0634],[0.01873393 0.03064376],[0.817 0.014],[0.866 0.106]
11,5,[0.8646 0.0638],[0.0004899  0.01070327],[0.864 0.052],[0.865 0.082]
12,4,[0.8542 0.1064],[0.02214859 0.07032098],[0.81  0.056],[0.868 0.246]
13,4,[0.8428 0.0834],[0.02640757 0.01893779],[0.809 0.056],[0.866 0.115]
14,3,[0.8408 0.0726],[0.02606454 0.01235476],[0.809 0.056],[0.865 0.086]
15,3,[0.8376 0.1032],[0.03415611 0.08588923],[0.784 0.052],[0.865 0.274]
16,5,[0.8366 0.0596],[0.03462716 0.03121922],[0.782 0.002],[0.864 0.084]
17,5,[0.8056 0.0688],[0.03142356 0.02784529],[0.776 0.025],[0.863 0.103]
18,4,[0.7982 0.0726],[0.01909345 0.0123061 ],[0.78  0.057],[0.822 0.089]
19,4,[0.797  0.0628],[0.01582403 0.03336106],[0.78  0.008],[0.818 0.108]
20,4,[0.809  0.0596],[0.03040395 0.01786169],[0.775 0.034],[0.859 0.084]
21,4,[0.8186 0.0508],[0.03624693 0.01328759],[0.776 0.031],[0.859 0.071]
22,4,[0.8432 0.057 ],[0.03160633 0.00933809],[0.78  0.048],[0.86  0.074]
23,4,[0.8594 0.0486],[0.00313688 0.00431741],[0.854 0.041],[0.863 0.054]
24,3,[0.858 0.05 ],[0.00260768 0.00521536],[0.854 0.041],[0.862 0.055]
25,4,[0.8582 0.0498],[0.00248193 0.00503587],[0.854 0.041],[0.861 0.055]
