gen,nevals,avg,std,min,max
0,50,[0.84958 0.0567 ],[0.01899904 0.03243285],[0.774 0.   ],[0.864 0.24 ]
1,5,[0.8436 0.052 ],[0.01588207 0.03441511],[0.82 0.  ],[0.858 0.099]
2,4,[0.8384 0.045 ],[0.01460959 0.0430906 ],[0.822 0.   ],[0.857 0.116]
3,3,[0.8314 0.0488],[0.01330564 0.0441425 ],[0.82 0.  ],[0.857 0.116]
4,4,[0.8434 0.0556],[0.01525254 0.03127683],[0.821 0.   ],[0.857 0.097]
5,2,[0.8484 0.0682],[0.01522629 0.01195659],[0.818 0.061],[0.857 0.092]
6,1,[0.8562 0.0648],[0.0009798  0.00567098],[0.855 0.061],[0.857 0.076]
7,4,[0.8564 0.0782],[0.0008     0.00337046],[0.855 0.074],[0.857 0.084]
8,3,[0.857  0.0718],[0.00089443 0.01010742],[0.856 0.053],[0.858 0.081]
9,3,[0.8566 0.0766],[0.0004899  0.00257682],[0.856 0.073],[0.857 0.08 ]
10,4,[0.8568 0.0734],[0.00132665 0.00835703],[0.855 0.064],[0.859 0.089]
11,5,[0.8562 0.0756],[0.0009798 0.0069455],[0.855 0.066],[0.858 0.084]
12,4,[0.856  0.0584],[0.00089443 0.01233856],[0.855 0.036],[0.857 0.071]
13,5,[0.8398 0.05  ],[0.03240617 0.01667333],[0.775 0.022],[0.857 0.069]
14,4,[0.8098 0.066 ],[0.03754144 0.01089954],[0.773 0.048],[0.856 0.078]
15,4,[0.8134 0.0692],[0.03466756 0.013467  ],[0.773 0.046],[0.855 0.085]
16,3,[0.8172 0.0684],[0.03045915 0.0148    ],[0.792 0.046],[0.855 0.091]
17,5,[0.826  0.0546],[0.03547393 0.01705989],[0.775 0.034],[0.855 0.086]
18,5,[0.8242 0.0758],[0.02930119 0.01818131],[0.788 0.043],[0.856 0.093]
19,2,[0.787  0.0704],[0.00681175 0.02610441],[0.774 0.021],[0.793 0.091]
20,3,[0.799  0.0604],[0.03166702 0.02143455],[0.776 0.036],[0.861 0.091]
21,5,[0.8324 0.059 ],[0.03300667 0.01674515],[0.791 0.04 ],[0.861 0.086]
22,3,[0.818  0.0658],[0.03184965 0.01351148],[0.791 0.048],[0.857 0.086]
23,3,[0.7954 0.0832],[0.01749971 0.01260793],[0.773 0.068],[0.827 0.097]
24,5,[0.7896 0.0556],[0.03323011 0.02676266],[0.771 0.021],[0.856 0.098]
25,5,[0.8114 0.0498],[0.03861399 0.01367333],[0.774 0.03 ],[0.864 0.073]
