gen,nevals,avg,std,min,max
0,50,[0.85022 0.0521 ],[0.02027243 0.02704311],[0.779 0.   ],[0.868 0.116]
1,4,[0.8538 0.0368],[0.01062826 0.01885099],[0.835 0.   ],[0.864 0.053]
2,4,[0.8562 0.0426],[0.0044     0.00233238],[0.852 0.041],[0.864 0.047]
3,5,[0.8562 0.0432],[0.0040694  0.00541849],[0.852 0.04 ],[0.863 0.054]
4,5,[0.8564 0.0438],[0.00422374 0.00348712],[0.852 0.041],[0.863 0.049]
5,5,[0.856  0.0432],[0.00404969 0.00183303],[0.852 0.041],[0.863 0.045]
6,5,[0.8556 0.044 ],[0.00458694 0.004     ],[0.852 0.041],[0.863 0.051]
7,4,[0.8588 0.0456],[0.00556417 0.00445421],[0.852 0.041],[0.864 0.053]
8,4,[0.8572 0.0464],[0.0064     0.00668132],[0.852 0.041],[0.866 0.056]
9,4,[0.8542 0.0404],[0.00391918 0.0012    ],[0.852 0.038],[0.862 0.041]
10,5,[0.8584 0.0462],[0.00527636 0.00515364],[0.852 0.041],[0.864 0.055]
11,4,[0.8616 0.048 ],[0.00492341 0.0060663 ],[0.852 0.041],[0.866 0.055]
12,5,[0.8566 0.0448],[0.00564269 0.00515364],[0.852 0.041],[0.864 0.054]
13,4,[0.8522 0.041 ],[0.0004 0.    ],[0.852 0.041],[0.853 0.041]
14,5,[0.852 0.041],[0. 0.],[0.852 0.041],[0.852 0.041]
15,5,[0.852 0.041],[0. 0.],[0.852 0.041],[0.852 0.041]
16,5,[0.8544 0.0422],[0.00387814 0.0024    ],[0.852 0.041],[0.862 0.047]
17,4,[0.8574 0.045 ],[0.00492341 0.00532917],[0.852 0.041],[0.863 0.055]
18,5,[0.8574 0.045 ],[0.0052     0.00501996],[0.852 0.041],[0.864 0.054]
19,4,[0.8576 0.0452],[0.005004   0.00570614],[0.852 0.041],[0.864 0.056]
20,3,[0.857  0.0436],[0.00493964 0.002498  ],[0.852 0.041],[0.863 0.047]
21,4,[0.853  0.0442],[0.01005982 0.02984895],[0.835 0.   ],[0.863 0.094]
22,4,[0.839  0.0384],[0.03028531 0.02011567],[0.782 0.   ],[0.863 0.059]
23,3,[0.8384 0.0302],[0.03141719 0.01832376],[0.779 0.   ],[0.863 0.047]
24,4,[0.843 0.047],[0.02388305 0.00929516],[0.796 0.041],[0.863 0.065]
25,4,[0.827 0.038],[0.03980452 0.00862554],[0.778 0.025],[0.863 0.047]
